 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   21     15.6131     11.0077    2.495478E+00
   22      0.2123     19.4915    3.551065E-02
   23      6.2237     25.5762    1.087283E+00
   24      0.1646     30.7323    2.997934E-02
   25      3.8258     35.3782    7.252513E-01
   26      0.1160     39.7032    2.285230E-02
   27      2.6058     43.8125    5.327211E-01
   28      0.0790     47.7716    1.673779E-02
   29      1.9737     51.6257    4.328419E-01
   30      0.0542     55.4074    1.228925E-02
   31      1.5846     59.1422    3.710704E-01
   32      0.0388     62.8506    9.374350E-03
   33      1.2519     66.5501    3.117745E-01
   34      0.0290     70.2563    7.437778E-03
   35      1.0245     73.9838    2.703749E-01
   36      0.0221     77.7465    5.996685E-03
   37      0.8743     81.5586    2.437350E-01
   38      0.0167     85.4350    4.779729E-03
   39      0.7654     89.3920    2.247562E-01
   40      0.0121     93.4475    3.643061E-03
   41      0.6686     97.6227    2.062721E-01
   42      0.0081    101.9426    2.559175E-03
   43      0.5338    106.4384    1.726211E-01
   44      0.0049    111.1496    1.620997E-03
   45      0.3766    116.1290    1.273849E-01
   46      0.0028    121.4499    9.679147E-04
   47      0.2720    127.2201    9.604806E-02
   48      0.0015    133.6122    5.408279E-04
   49      0.2329    140.9356    8.570394E-02
   50      0.0007    149.8679    2.627940E-04
   51      0.2776    162.7600    1.062803E-01
