 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    3    184.7031      6.6456    2.055612E+01
    4      0.3429     12.7602    4.906581E-02
    5     56.5522     17.6681    9.890340E+00
    6      0.2678     22.2010    5.535068E-02
    7     29.9994     26.5682    7.154394E+00
    8      0.1982     30.8574    5.356999E-02
    9     18.9541     35.1153    5.725663E+00
   10      0.1435     39.3713    4.791155E-02
   11     13.0443     43.6465    4.769992E+00
   12      0.1072     47.9578    4.260924E-02
   13      9.4003     52.3201    4.035288E+00
   14      0.0823     56.7477    3.794607E-02
   15      6.9813     61.2552    3.440860E+00
   16      0.0638     65.8581    3.347369E-02
   17      5.3760     70.5738    2.991550E+00
   18      0.0494     75.4224    2.906014E-02
   19      4.2140     80.4275    2.612932E+00
   20      0.0379     85.6180    2.470541E-02
   21      3.4487     91.0301    2.357724E+00
   22      0.0283     96.7107    2.024734E-02
   23      2.9199    102.7225    2.181900E+00
   24      0.0204    109.1533    1.589261E-02
   25      2.6357    116.1332    2.137151E+00
   26      0.0136    123.8704    1.145998E-02
   27      2.7228    132.7396    2.380935E+00
   28      0.0076    143.5632    6.887434E-03
   29      4.2476    159.2044    3.984416E+00
