 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1    755.2122      3.1847    4.584113E+01
    2      1.4628      7.1272    1.479858E-01
    3    133.1216     10.5800    1.885435E+01
    4      0.7185     13.9195    1.308381E-01
    5     57.9073     17.2193    1.288817E+01
    6      0.5030     20.5066    1.323051E-01
    7     32.9771     23.7952    1.000850E+01
    8      0.3608     27.0936    1.241025E-01
    9     21.3119     30.4080    8.192961E+00
   10      0.2601     33.7437    1.105159E-01
   11     14.7503     37.1053    6.864261E+00
   12      0.1950     40.4976    9.863697E-02
   13     10.5707     43.9250    5.774742E+00
   14      0.1508     47.3926    8.848394E-02
   15      7.7758     50.9053    4.877215E+00
   16      0.1182     54.4689    7.892172E-02
   17      5.8814     58.0895    4.164989E+00
   18      0.0933     61.7739    6.984711E-02
   19      4.4892     65.5298    3.542409E+00
   20      0.0736     69.3661    6.105578E-02
   21      3.5452     73.2928    3.084426E+00
   22      0.0576     77.3218    5.244452E-02
   23      2.8266     81.4671    2.687988E+00
   24      0.0443     85.7454    4.392026E-02
   25      2.3294     90.1771    2.403695E+00
   26      0.0335     94.7876    3.592409E-02
   27      2.0077     99.6090    2.234223E+00
   28      0.0248    104.6834    2.860169E-02
   29      1.7929    110.0672    2.140293E+00
   30      0.0176    115.8399    2.172239E-02
   31      1.7365    122.1194    2.213505E+00
   32      0.0117    129.0947    1.538737E-02
   33      1.8401    137.1059    2.494487E+00
   34      0.0065    146.8995    9.074601E-03
   35      2.9172    161.0682    4.190730E+00
