 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    4    611.3776      4.5062    4.368258E+01
    5     15.5296      8.4405    1.356155E+00
    6    123.0805     11.5126    1.270249E+01
    7      4.7667     14.2932    5.676300E-01
    8     44.9854     16.9301    6.071231E+00
    9      1.6599     19.4850    2.503755E-01
   10     20.4133     21.9900    3.403210E+00
   11      0.7373     24.4641    1.346258E-01
   12     10.4422     26.9193    2.072470E+00
   13      0.4026     29.3641    8.629662E-02
   14      6.0546     31.8047    1.393926E+00
   15      0.2478     34.2460    6.098447E-02
   16      3.8684     36.6918    1.013448E+00
   17      0.1615     39.1455    4.487421E-02
   18      2.6770     41.6101    7.863327E-01
   19      0.1170     44.0882    3.622486E-02
   20      1.9987     46.5825    6.505605E-01
   21      0.0917     49.0954    3.130358E-02
   22      1.6253     51.6294    5.806338E-01
   23      0.0741     54.1870    2.764855E-02
   24      1.3196     56.7708    5.133276E-01
   25      0.0612     59.3834    2.477866E-02
   26      1.1386     62.0278    4.790748E-01
   27      0.0511     64.7070    2.231207E-02
   28      1.0045     67.4244    4.545494E-01
   29      0.0425     70.1834    1.990660E-02
   30      0.8435     72.9881    4.084803E-01
   31      0.0349     75.8428    1.745510E-02
   32      0.7004     78.7525    3.614230E-01
   33      0.0281     81.7227    1.494643E-02
   34      0.6419     84.7598    3.516193E-01
   35      0.0220     87.8709    1.240045E-02
   36      0.5366     91.0644    3.109781E-01
   37      0.0169     94.3502    1.006246E-02
   38      0.3713     97.7399    2.269718E-01
   39      0.0130    101.2475    8.153174E-03
   40      0.2879    104.8902    1.851326E-01
   41      0.0097    108.6892    6.391548E-03
   42      0.2577    112.6717    1.738960E-01
   43      0.0068    116.8730    4.696609E-03
   44      0.2319    121.3407    1.638502E-01
   45      0.0045    126.1418    3.250949E-03
   46      0.2282    131.3757    1.684825E-01
   47      0.0027    137.2017    2.036309E-03
   48      0.2229    143.9062    1.716477E-01
   49      0.0013    152.1171    1.021727E-03
   50      0.3282    164.0090    2.631578E-01
