 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    6    109.2404     12.6044    2.149767E+01
    7      0.2905     23.2237    6.596327E-02
    8     27.4104     31.3602    7.053896E+00
    9      0.1134     38.6734    3.261605E-02
   10     11.6550     45.6215    3.705069E+00
   11      0.0524     52.4150    1.824416E-02
   12      6.0684     59.1797    2.296566E+00
   13      0.0280     66.0070    1.144423E-02
   14      3.6585     72.9761    1.606075E+00
   15      0.0165     80.1667    7.743020E-03
   16      2.5219     87.6696    1.259814E+00
   17      0.0103     95.6004    5.457202E-03
   18      2.0439    104.1213    1.144791E+00
   19      0.0064    113.4840    3.778412E-03
   20      1.9255    124.1348    1.195067E+00
   21      0.0035    137.0480    2.278249E-03
   22      2.9578    155.6217    2.014866E+00
