 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    3    112.1184     11.1658    2.093118E+01
    4      0.0710     21.5486    1.704196E-02
    5     34.9943     29.9570    1.026618E+01
    6      0.0560     37.8189    1.941557E-02
    7     19.1392     45.5116    7.656561E+00
    8      0.0401     53.2135    1.818076E-02
    9     12.6985     61.0422    6.434647E+00
   10      0.0273     69.0991    1.528976E-02
   11      9.3853     77.4906    5.756980E+00
   12      0.0185     86.3474    1.233475E-02
   13      7.6148     95.8503    5.483287E+00
   14      0.0122    106.2785    9.435753E-03
   15      7.0117    118.1267    5.797006E+00
   16      0.0068    132.4761    5.984689E-03
   17      9.9622    153.1108    9.299124E+00
