 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   13     53.6660      6.0020    4.577855E+00
   14      3.9500     10.6796    3.619046E-01
   15     21.9106     14.0714    2.145927E+00
   16      2.4178     16.9690    2.520771E-01
   17     13.4175     19.5951    1.483675E+00
   18      1.6987     22.0489    1.985718E-01
   19      9.0007     24.3844    1.109021E+00
   20      1.2975     26.6348    1.680700E-01
   21      6.1722     28.8218    8.385086E-01
   22      0.9469     30.9609    1.346219E-01
   23      4.5680     33.0634    6.783019E-01
   24      0.6271     35.1377    9.708048E-02
   25      3.3267     37.1906    5.360223E-01
   26      0.4080     39.2274    6.831799E-02
   27      2.5429     41.2527    4.418664E-01
   28      0.2896     43.2702    5.215218E-02
   29      2.1441     45.2831    3.996650E-01
   30      0.2154     47.2942    4.151209E-02
   31      1.6690     49.3061    3.321972E-01
   32      0.1545     51.3210    3.172787E-02
   33      1.2493     53.3411    2.644482E-01
   34      0.1060     55.3685    2.310756E-02
   35      1.0108     57.4050    2.267371E-01
   36      0.0726     59.4525    1.674397E-02
   37      0.8653     61.5128    2.050345E-01
   38      0.0509     63.5877    1.238248E-02
   39      0.7409     65.6792    1.849208E-01
   40      0.0353     67.7890    9.033557E-03
   41      0.5662     69.9192    1.484728E-01
   42      0.0235     72.0717    6.310821E-03
   43      0.3674     74.2487    1.009851E-01
   44      0.0154     76.4524    4.330218E-03
   45      0.2375     78.6853    6.828166E-02
   46      0.0099     80.9500    2.908822E-03
   47      0.1610     83.2493    4.832240E-02
   48      0.0061     85.5863    1.869393E-03
   49      0.0968     87.9645    3.027677E-02
   50      0.0036     90.3876    1.148743E-03
   51      0.0615     92.8600    2.001296E-02
   52      0.0019     95.3863    6.302922E-04
   53      0.0447     97.9721    1.511090E-02
   54      0.0008    100.6237    2.754962E-04
   55      0.0236    103.3483    8.276258E-03
   56      0.0002    106.1545    7.140153E-05
   57      0.0067    109.0524    2.434287E-03
   58      0.0000    112.0541    0.000000E+00
   59      0.0009    115.1745    3.383674E-04
   60      0.0000    118.4321    0.000000E+00
   61      0.0001    121.8504    3.886012E-05
   62      0.0000    125.4601    0.000000E+00
   63      0.0001    129.3024    4.012387E-05
   64      0.0000    133.4354    0.000000E+00
   65      0.0001    137.9453    4.138761E-05
   66      0.0000    142.9700    0.000000E+00
   67      0.0001    148.7577    4.265135E-05
   68      0.0000    155.8514    0.000000E+00
   69      0.0001    166.1293    4.391510E-05
