 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   22      7.1233     11.6448    1.198938E+00
   23      0.1914     20.6211    3.364671E-02
   24      2.8798     27.0573    5.277901E-01
   25      0.1294     32.5116    2.468353E-02
   26      1.8328     37.4275    3.633237E-01
   27      0.0767     42.0063    1.577832E-02
   28      1.3023     46.3596    2.776443E-01
   29      0.0436     50.5579    9.621467E-03
   30      0.9747     54.6496    2.223840E-01
   31      0.0263     58.6704    6.197251E-03
   32      0.7949     62.6480    1.932541E-01
   33      0.0187     66.6054    4.686183E-03
   34      0.6912     70.5627    1.783839E-01
   35      0.0145     74.5381    3.850607E-03
   36      0.5191     78.5490    1.417349E-01
   37      0.0112     82.6129    3.141826E-03
   38      0.3468     86.7483    9.987864E-02
   39      0.0086     90.9750    2.541139E-03
   40      0.2769     95.3159    8.389011E-02
   41      0.0065     99.7977    2.017875E-03
   42      0.2445    104.4527    7.773213E-02
   43      0.0047    109.3225    1.529396E-03
   44      0.2207    114.4613    7.346748E-02
   45      0.0031    119.9446    1.055130E-03
   46      0.2069    125.8834    7.196913E-02
   47      0.0018    132.4545    6.395859E-04
   48      0.1903    139.9747    6.904199E-02
   49      0.0008    149.1384    2.962293E-04
   50      0.2968    162.3539    1.121213E-01
