 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   21      9.5789     17.8295    2.598062E+00
   22      0.0145     31.9184    4.115721E-03
   23      4.0518     42.1882    1.201189E+00
   24      0.0151     51.0682    4.667006E-03
   25      2.6729     59.2591    8.598412E-01
   26      0.0133     67.0934    4.446240E-03
   27      2.0241     74.7748    7.021987E-01
   28      0.0108     82.4549    3.882969E-03
   29      1.6601     90.2687    6.178053E-01
   30      0.0082     98.3590    3.155070E-03
   31      1.5134    106.9029    6.013948E-01
   32      0.0057    116.1559    2.336972E-03
   33      1.5293    126.5532    6.462981E-01
   34      0.0033    139.0264    1.436245E-03
   35      2.3443    156.8014    1.049873E+00
