 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    8     66.0546     10.7963    1.084514E+01
    9      0.2215     19.5903    4.064530E-02
   10     18.4639     26.1732    3.744775E+00
   11      0.1201     31.9674    2.667804E-02
   12      8.4315     37.3665    2.035766E+00
   13      0.0691     42.5469    1.801876E-02
   14      4.6564     47.6068    1.304161E+00
   15      0.0438     52.6098    1.311351E-02
   16      2.9357     57.6018    9.356397E-01
   17      0.0297     62.6197    1.003939E-02
   18      2.1067     67.6957    7.528136E-01
   19      0.0214     72.8611    8.060489E-03
   20      1.6048     78.1477    6.354594E-01
   21      0.0159     83.5910    6.603111E-03
   22      1.3748     89.2325    5.974961E-01
   23      0.0120     95.1233    5.447060E-03
   24      1.2344    101.3300    5.841643E-01
   25      0.0089    107.9439    4.383724E-03
   26      1.1780    115.0984    6.029818E-01
   27      0.0063    123.0062    3.346465E-03
   28      1.3239    132.0477    7.288079E-01
   29      0.0037    143.0571    2.108321E-03
   30      2.1804    158.9368    1.284544E+00
