 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    4    660.7582      4.0297    4.207102E+01
    5     24.6236      7.5460    1.916206E+00
    6    136.8679     10.2907    1.258760E+01
    7      8.5596     12.7738    9.083281E-01
    8     50.9138     15.1271    6.123256E+00
    9      3.5940     17.4056    4.830918E-01
   10     22.9920     19.6380    3.415813E+00
   11      1.9502     21.8409    3.173255E-01
   12     11.9984     24.0248    2.122078E+00
   13      1.1226     26.1972    2.144306E-01
   14      6.8854     28.3633    1.412619E+00
   15      0.6670     30.5271    1.462802E-01
   16      4.3047     32.6919    1.004974E+00
   17      0.4029     34.8604    9.976158E-02
   18      2.9245     37.0348    7.655108E-01
   19      0.2372     39.2172    6.544512E-02
   20      2.1758     41.4094    6.311038E-01
   21      0.1490     43.6133    4.532656E-02
   22      1.7391     45.8304    5.536497E-01
   23      0.1077     48.0626    3.581060E-02
   24      1.4024     50.3113    4.861452E-01
   25      0.0880     52.5784    3.175052E-02
   26      1.2048     54.8656    4.517403E-01
   27      0.0746     57.1746    2.902682E-02
   28      1.0416     59.5074    4.200237E-01
   29      0.0616     61.8659    2.571170E-02
   30      0.8500     64.2524    3.668147E-01
   31      0.0500     66.6691    2.228479E-02
   32      0.7123     69.1185    3.275475E-01
   33      0.0404     71.6033    1.914936E-02
   34      0.6480     74.1264    3.163167E-01
   35      0.0319     76.6912    1.602312E-02
   36      0.5029     79.3013    2.597183E-01
   37      0.0250     81.9607    1.326476E-02
   38      0.3386     84.6740    1.844487E-01
   39      0.0197     87.4464    1.101010E-02
   40      0.2691     90.2836    1.542044E-01
   41      0.0151     93.1926    8.866517E-03
   42      0.2307     96.1812    1.387281E-01
   43      0.0111     99.2587    6.831880E-03
   44      0.2004    102.4359    1.261786E-01
   45      0.0077    105.7262    4.957128E-03
   46      0.1751    109.1457    1.152039E-01
   47      0.0051    112.7145    3.427613E-03
   48      0.1354    116.4583    9.291555E-02
   49      0.0032    120.4104    2.241213E-03
   50      0.1225    124.6158    8.752970E-02
   51      0.0017    129.1380    1.238751E-03
   52      0.1266    134.0708    9.404182E-02
   53      0.0007    139.5649    5.298828E-04
   54      0.0979    145.8911    7.549309E-02
   55      0.0002    153.6426    1.570547E-04
   56      0.0690    164.8729    5.516016E-02
