 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   11     51.0677      8.4956    6.592851E+00
   12      0.3285     15.2138    4.609719E-02
   13     20.3699     20.1368    3.087108E+00
   14      0.2531     24.3856    4.119924E-02
   15     12.2576     28.2736    2.132879E+00
   16      0.2058     31.9406    3.812048E-02
   17      8.2421     35.4627    1.619217E+00
   18      0.1638     38.8873    3.401847E-02
   19      5.8453     42.2459    1.279589E+00
   20      0.1307     45.5615    3.007866E-02
   21      4.3511     48.8514    1.050187E+00
   22      0.1061     52.1295    2.679952E-02
   23      3.2454     55.4074    8.561802E-01
   24      0.0859     58.6952    2.362590E-02
   25      2.5375     62.0023    7.263992E-01
   26      0.0687     65.3372    2.043769E-02
   27      2.0311     68.7086    6.270369E-01
   28      0.0543     72.1251    1.737296E-02
   29      1.6630     75.5958    5.507359E-01
   30      0.0426     79.1302    1.458608E-02
   31      1.4184     82.7391    5.015779E-01
   32      0.0330     86.4345    1.204000E-02
   33      1.1985     90.2299    4.507253E-01
   34      0.0252     94.1416    9.759976E-03
   35      1.0348     98.1888    4.123955E-01
   36      0.0188    102.3954    7.703353E-03
   37      0.9377    106.7912    3.947520E-01
   38      0.0134    111.4148    5.791548E-03
   39      0.8821    116.3183    3.911506E-01
   40      0.0090    121.5742    4.091915E-03
   41      0.8690    127.2903    4.048526E-01
   42      0.0053    133.6390    2.528680E-03
   43      0.9009    140.9300    4.399415E-01
   44      0.0025    149.8424    1.248904E-03
   45      1.2197    162.7312    6.230079E-01
