 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   27     12.0969     10.2361    1.797507E+00
   28      0.2001     18.0465    3.081455E-02
   29      5.3487     23.6034    8.525779E-01
   30      0.1393     28.2750    2.295698E-02
   31      3.3572     32.4521    5.714149E-01
   32      0.1022     36.3117    1.794726E-02
   33      2.1324     39.9516    3.859911E-01
   34      0.0728     43.4331    1.357108E-02
   35      1.3698     46.7974    2.627540E-01
   36      0.0512     50.0743    1.009780E-02
   37      1.0074     53.2861    2.041254E-01
   38      0.0347     56.4506    7.218617E-03
   39      0.8202     59.5820    1.750575E-01
   40      0.0224     62.6926    4.901927E-03
   41      0.5902     65.7930    1.323461E-01
   42      0.0137     68.8926    3.146106E-03
   43      0.3752     72.0003    8.818930E-02
   44      0.0082     75.1246    1.971686E-03
   45      0.2661     78.2738    6.542144E-02
   46      0.0049     81.4563    1.231155E-03
   47      0.1918     84.6808    4.922730E-02
   48      0.0030     87.9567    7.861887E-04
   49      0.1120     91.2939    2.995622E-02
   50      0.0018     94.7039    4.911653E-04
   51      0.0662     98.1995    1.842167E-02
   52      0.0010    101.7957    2.836763E-04
   53      0.0470    105.5104    1.358675E-02
   54      0.0004    109.3655    1.177932E-04
   55      0.0259    113.3884    7.767058E-03
   56      0.0001    117.6143    3.052898E-05
   57      0.0081    122.0908    2.516614E-03
   58      0.0000    126.8839    0.000000E+00
   59      0.0013    132.0916    4.179498E-04
   60      0.0000    137.8703    0.000000E+00
   61      0.0002    144.5012    6.646132E-05
   62      0.0000    152.5999    0.000000E+00
   63      0.0002    164.2998    6.862266E-05
