 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   19     10.8055     19.2385    3.193167E+00
   20      0.0124     34.6027    3.852279E-03
   21      4.6879     45.8921    1.527422E+00
   22      0.0130     55.7461    4.432697E-03
   23      3.0773     64.9342    1.095923E+00
   24      0.0112     73.8350    4.158400E-03
   25      2.3500     82.6981    9.081346E-01
   26      0.0088     91.7341    3.534034E-03
   27      2.0167    101.1672    8.404583E-01
   28      0.0063    111.2929    2.720994E-03
   29      1.9826    122.5920    8.863378E-01
   30      0.0036    136.0727    1.663966E-03
   31      3.0645    155.2087    1.462892E+00
