 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   16     11.9926     10.3468    1.823729E+00
   17      0.0717     18.3960    1.156432E-02
   18      4.5029     24.2157    7.677626E-01
   19      0.0560     29.1828    1.006435E-02
   20      2.7266     33.6871    5.151553E-01
   21      0.0467     37.9041    9.253760E-03
   22      1.9727     41.9308    4.090783E-01
   23      0.0399     45.8280    8.641789E-03
   24      1.4923     49.6370    3.369653E-01
   25      0.0341     53.3881    8.014150E-03
   26      1.2277     57.1047    2.998479E-01
   27      0.0290     60.8059    7.350106E-03
   28      1.0492     64.5080    2.755916E-01
   29      0.0245     68.2257    6.661177E-03
   30      0.8650     71.9728    2.431526E-01
   31      0.0203     75.7629    5.893448E-03
   32      0.7097     79.6097    2.125793E-01
   33      0.0164     83.5279    5.063509E-03
   34      0.6473     87.5333    2.058200E-01
   35      0.0128     91.6442    4.187947E-03
   36      0.5498     95.8816    1.849526E-01
   37      0.0097    100.2709    3.352478E-03
   38      0.3903    104.8436    1.384912E-01
   39      0.0072    109.6401    2.621154E-03
   40      0.3112    114.7140    1.161602E-01
   41      0.0051    120.1401    1.950658E-03
   42      0.2983    126.0289    1.168436E-01
   43      0.0033    132.5568    1.323019E-03
   44      0.3102    140.0403    1.272227E-01
   45      0.0017    149.1734    7.128911E-04
   46      0.5038    162.3633    2.159106E-01
