 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   23     15.6456      9.8941    2.215948E+00
   24      0.2599     17.4741    3.837707E-02
   25      6.4249     22.8866    9.874293E-01
   26      0.1904     27.4522    3.040971E-02
   27      3.5261     31.5468    5.844223E-01
   28      0.1345     35.3407    2.310290E-02
   29      2.3853     38.9279    4.240963E-01
   30      0.0978     42.3669    1.797787E-02
   31      1.8697     45.6972    3.549621E-01
   32      0.0704     48.9474    1.378972E-02
   33      1.4401     52.1389    2.907615E-01
   34      0.0500     55.2885    1.039653E-02
   35      1.1146     58.4100    2.384772E-01
   36      0.0363     61.5151    7.985442E-03
   37      0.9001     64.6141    2.034330E-01
   38      0.0269     67.7161    6.241837E-03
   39      0.7623     70.8298    1.814774E-01
   40      0.0191     73.9633    4.662167E-03
   41      0.6226     77.1249    1.557244E-01
   42      0.0125     80.3228    3.201831E-03
   43      0.4367     83.5656    1.144911E-01
   44      0.0079     86.8627    2.118783E-03
   45      0.2773     90.2240    7.604326E-02
   46      0.0051     93.6609    1.429297E-03
   47      0.1892     97.1863    5.416443E-02
   48      0.0031    100.8153    9.061558E-04
   49      0.1267    104.5659    3.779908E-02
   50      0.0018    108.4603    5.478521E-04
   51      0.0798    112.5261    2.476906E-02
   52      0.0010    116.7992    3.164162E-04
   53      0.0601    121.3274    1.937884E-02
   54      0.0004    126.1779    1.313881E-04
   55      0.0437    131.4498    1.461753E-02
   56      0.0001    137.3018    3.405241E-05
   57      0.0215    144.0190    7.450849E-03
   58      0.0000    152.2257    0.000000E+00
   59      0.0079    164.0854    2.832980E-03
