 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7    106.7113      5.8799    9.820812E+00
    8      0.8858     10.6788    9.239114E-02
    9     41.0031     14.2766    4.779869E+00
   10      0.7277     17.4374    9.375995E-02
   11     24.3952     20.3697    3.442532E+00
   12      0.5263     23.1644    8.072705E-02
   13     15.9285     25.8700    2.638666E+00
   14      0.4170     28.5157    7.419588E-02
   15     11.0875     31.1209    2.108827E+00
   16      0.3445     33.6990    6.975075E-02
   17      7.9221     36.2600    1.701195E+00
   18      0.2816     38.8115    6.392638E-02
   19      5.8291     41.3597    1.394800E+00
   20      0.2269     43.9098    5.707738E-02
   21      4.3947     46.4663    1.159427E+00
   22      0.1781     49.0331    4.917248E-02
   23      3.2991     51.6139    9.513472E-01
   24      0.1392     54.2121    4.184861E-02
   25      2.6115     56.8313    8.171578E-01
   26      0.1107     59.4746    3.599724E-02
   27      2.0783     62.1456    7.013207E-01
   28      0.0879     64.8478    3.074039E-02
   29      1.6943     67.5847    6.133213E-01
   30      0.0694     70.3605    2.597377E-02
   31      1.4273     73.1792    5.516981E-01
   32      0.0545     76.0456    2.173480E-02
   33      1.1802     78.9648    4.851501E-01
   34      0.0422     81.9424    1.786517E-02
   35      0.9960     84.9850    4.338738E-01
   36      0.0322     88.0998    1.442197E-02
   37      0.8711     91.2954    4.008436E-01
   38      0.0239     94.5817    1.129105E-02
   39      0.7762     97.9703    3.762240E-01
   40      0.0170    101.4754    8.448501E-03
   41      0.6953    105.1141    3.540756E-01
   42      0.0113    108.9076    5.893090E-03
   43      0.5867    112.8831    3.131706E-01
   44      0.0069    117.0758    3.767774E-03
   45      0.4352    121.5331    2.429831E-01
   46      0.0040    126.3219    2.282384E-03
   47      0.3087    131.5413    1.799310E-01
   48      0.0022    137.3498    1.309303E-03
   49      0.2619    144.0330    1.590803E-01
   50      0.0010    152.2164    6.196794E-04
   51      0.3280    164.0665    2.072797E-01
