 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7     92.8412      6.9726    1.016282E+01
    8      0.4251     12.6734    5.273785E-02
    9     35.5535     16.9522    4.929675E+00
   10      0.3766     20.7171    5.771411E-02
   11     21.0617     24.2156    3.535116E+00
   12      0.3058     27.5563    5.579045E-02
   13     13.9552     30.7973    2.749680E+00
   14      0.2427     33.9740    5.136297E-02
   15      9.7844     37.1102    2.213494E+00
   16      0.1967     40.2226    4.736970E-02
   17      7.0760     43.3240    1.807333E+00
   18      0.1609     46.4246    4.344503E-02
   19      5.2105     49.5330    1.482950E+00
   20      0.1295     52.6565    3.874681E-02
   21      3.9886     55.8022    1.251617E+00
   22      0.1035     58.9764    3.398875E-02
   23      3.0512     62.1856    1.046528E+00
   24      0.0825     65.4362    2.950071E-02
   25      2.4252     68.7350    9.026099E-01
   26      0.0652     72.0891    2.521772E-02
   27      1.9768     75.5064    7.934285E-01
   28      0.0509     78.9955    2.117264E-02
   29      1.6423     82.5664    7.071098E-01
   30      0.0394     86.2301    1.753915E-02
   31      1.4229     90.0000    6.541801E-01
   32      0.0301     93.8917    1.427783E-02
   33      1.2258     97.9241    5.993449E-01
   34      0.0226    102.1208    1.137994E-02
   35      1.0810    106.5115    5.601011E-01
   36      0.0164    111.1347    8.736733E-03
   37      1.0106    116.0424    5.531245E-01
   38      0.0113    121.3076    6.349676E-03
   39      1.0009    127.0384    5.770323E-01
   40      0.0071    133.4079    4.196872E-03
   41      1.0981    140.7277    6.651236E-01
   42      0.0035    149.6808    2.171048E-03
   43      1.7288    162.6358    1.097606E+00
