 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    3    387.2591      2.7588    1.783485E+01
    4      8.2447      5.2851    4.881881E-01
    5    124.0874      7.3051    8.980287E+00
    6      5.8780      9.1611    5.027392E-01
    7     63.9740     10.9381    6.313419E+00
    8      4.0640     12.6704    4.545404E-01
    9     39.7950     14.3753    4.974529E+00
   10      2.9077     16.0627    4.017341E-01
   11     26.4950     17.7388    4.009236E+00
   12      2.1594     19.4077    3.551754E-01
   13     18.4206     21.0722    3.272181E+00
   14      1.6756     22.7347    3.196967E-01
   15     13.0588     24.3966    2.663390E+00
   16      1.3066     26.0595    2.836785E-01
   17      9.5302     27.7244    2.194522E+00
   18      1.0149     29.3923    2.470557E-01
   19      7.2205     31.0640    1.852686E+00
   20      0.7828     32.7404    2.111565E-01
   21      5.1588     34.4222    1.459442E+00
   22      0.6003     36.1101    1.777259E-01
   23      4.0284     37.8047    1.245662E+00
   24      0.4612     39.5067    1.486809E-01
   25      3.1602     41.2167    1.060363E+00
   26      0.3504     42.9354    1.221827E-01
   27      2.3372     44.6634    8.457235E-01
   28      0.2583     46.4014    9.686549E-02
   29      1.8717     48.1500    7.265376E-01
   30      0.1935     49.9100    7.765700E-02
   31      1.5231     51.6821    6.313044E-01
   32      0.1471     53.4671    6.290655E-02
   33      1.2191     55.2656    5.373831E-01
   34      0.1088     57.0787    4.939100E-02
   35      0.9998     58.9070    4.670263E-01
   36      0.0803     60.7516    3.856632E-02
   37      0.8501     62.6134    4.194702E-01
   38      0.0591     64.4934    2.993974E-02
   39      0.7297     66.3928    3.792637E-01
   40      0.0413     68.3127    2.200923E-02
   41      0.5555     70.2545    3.033416E-01
   42      0.0270     72.2194    1.509915E-02
   43      0.3578     74.2089    2.047997E-01
   44      0.0175     76.2248    1.024703E-02
   45      0.2320     78.2686    1.388990E-01
   46      0.0114     80.3423    6.975216E-03
   47      0.1577     82.4480    9.856555E-02
   48      0.0070     84.5879    4.467243E-03
   49      0.0944     86.7647    6.148611E-02
   50      0.0042     88.9812    2.790876E-03
   51      0.0607     91.2404    4.113351E-02
   52      0.0022     93.5459    1.519784E-03
   53      0.0440     95.9017    3.097464E-02
   54      0.0009     98.3123    6.454147E-04
   55      0.0225    100.7830    1.643143E-02
   56      0.0002    103.3196    1.486888E-04
   57      0.0060    105.9292    4.539614E-03
   58      0.0000    108.6199    0.000000E+00
   59      0.0007    111.4015    5.480432E-04
   60      0.0000    114.2857    0.000000E+00
   61      0.0001    117.2869    8.092355E-05
   62      0.0000    120.4229    0.000000E+00
   63      0.0001    123.7165    8.355521E-05
   64      0.0000    127.1973    0.000000E+00
   65      0.0001    130.9055    8.618687E-05
   66      0.0000    134.8972    0.000000E+00
   67      0.0001    139.2561    8.881853E-05
   68      0.0000    144.1160    0.000000E+00
   69      0.0000    149.7174    0.000000E+00
   70      0.0000    156.5872    0.000000E+00
   71      0.0000    166.5457    0.000000E+00
