 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   14     21.8671      8.3746    2.619277E+00
   15      0.5678     14.9025    7.270250E-02
   16      7.4094     19.6335    1.009925E+00
   17      0.2607     23.6767    3.768785E-02
   18      4.0962     27.3447    6.260012E-01
   19      0.1332     30.7775    2.145661E-02
   20      2.6909     34.0518    4.556944E-01
   21      0.0869     37.2151    1.543407E-02
   22      1.9927     40.2992    3.703793E-01
   23      0.0685     43.3266    1.329783E-02
   24      1.5312     46.3146    3.098991E-01
   25      0.0581     49.2764    1.223879E-02
   26      1.2740     52.2228    2.788930E-01
   27      0.0496     55.1631    1.126774E-02
   28      1.0806     58.1052    2.544088E-01
   29      0.0412     61.0564    1.004018E-02
   30      0.8733     64.0234    2.200319E-01
   31      0.0336     67.0127    8.743234E-03
   32      0.7216     70.0305    1.937324E-01
   33      0.0272     73.0833    7.527244E-03
   34      0.6535     76.1777    1.862460E-01
   35      0.0215     79.3208    6.305058E-03
   36      0.5169     82.5202    1.558553E-01
   37      0.0169     85.7843    5.235284E-03
   38      0.3497     89.1225    1.112189E-01
   39      0.0132     92.5455    4.307183E-03
   40      0.2759     96.0659    9.230580E-02
   41      0.0099     99.6985    3.393951E-03
   42      0.2409    103.4611    8.457617E-02
   43      0.0072    107.3759    2.587284E-03
   44      0.2129    111.4706    7.826326E-02
   45      0.0049    115.7815    1.841746E-03
   46      0.1956    120.3572    7.513531E-02
   47      0.0031    125.2657    1.216403E-03
   48      0.1650    130.6080    6.610708E-02
   49      0.0017    136.5456    6.951466E-04
   50      0.1689    143.3692    7.046011E-02
   51      0.0007    151.7151    2.978020E-04
   52      0.2952    163.7888    1.280259E-01
