 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   10     91.9367      4.3961    5.716349E+00
   11     10.1094      7.8723    6.884362E-01
   12     24.5223     10.4212    1.815147E+00
   13      6.1145     12.6191    4.888045E-01
   14     10.8585     14.6261    9.323486E-01
   15      4.6091     16.5131    4.230467E-01
   16      5.8551     18.3181    5.720826E-01
   17      3.1318     20.0642    3.245432E-01
   18      3.8540     21.7667    4.222055E-01
   19      2.2001     23.4359    2.540490E-01
   20      2.7899     25.0796    3.386749E-01
   21      1.6144     26.7034    2.055370E-01
   22      2.2152     28.3116    2.951454E-01
   23      1.1697     29.9080    1.627732E-01
   24      1.7336     31.4951    2.515101E-01
   25      0.8649     33.0754    1.306010E-01
   26      1.3904     34.6509    2.181856E-01
   27      0.6636     36.2232    1.080636E-01
   28      1.2198     37.7938    2.058610E-01
   29      0.5195     39.3640    9.075030E-02
   30      1.0962     40.9349    1.979840E-01
   31      0.4137     42.5077    7.716788E-02
   32      0.9230     44.0833    1.776338E-01
   33      0.3353     45.6625    6.651489E-02
   34      0.7199     47.2463    1.470726E-01
   35      0.2659     48.8355    5.589683E-02
   36      0.5999     50.4308    1.296619E-01
   37      0.1876     52.0331    4.165859E-02
   38      0.5418     53.6431    1.235208E-01
   39      0.1118     55.2615    2.615046E-02
   40      0.4799     56.8892    1.150923E-01
   41      0.0630     58.5268    1.548207E-02
   42      0.3446     60.1751    8.672508E-02
   43      0.0396     61.8351    1.020058E-02
   44      0.1829     63.5073    4.819636E-02
   45      0.0252     65.1928    6.789729E-03
   46      0.1157     66.8924    3.185861E-02
   47      0.0134     68.6070    3.769111E-03
   48      0.0962     70.3376    2.762850E-02
   49      0.0057     72.0852    1.670785E-03
   50      0.0537     73.8508    1.605854E-02
   51      0.0020     75.6357    6.099268E-04
   52      0.0186     77.4411    5.782461E-03
   53      0.0007     79.2682    2.217647E-04
   54      0.0068     81.1185    2.194552E-03
   55      0.0002     82.9936    6.572998E-05
   56      0.0025     84.8950    8.364288E-04
   57      0.0001     86.8246    3.404931E-05
   58      0.0004     88.7844    1.385659E-04
   59      0.0000     90.7766    0.000000E+00
   60      0.0001     92.8035    3.582580E-05
   61      0.0000     94.8677    0.000000E+00
   62      0.0001     96.9724    3.701012E-05
   63      0.0000     99.1208    0.000000E+00
   64      0.0000    101.3166    0.000000E+00
   65      0.0000    103.5641    0.000000E+00
   66      0.0000    105.8682    0.000000E+00
   67      0.0000    108.2345    0.000000E+00
   68      0.0000    110.6695    0.000000E+00
   69      0.0000    113.1810    0.000000E+00
   70      0.0000    115.7781    0.000000E+00
   71      0.0000    118.4718    0.000000E+00
   72      0.0000    121.2755    0.000000E+00
   73      0.0000    124.2061    0.000000E+00
   74      0.0000    127.2848    0.000000E+00
   75      0.0000    130.5396    0.000000E+00
   76      0.0000    134.0080    0.000000E+00
   77      0.0000    137.7427    0.000000E+00
   78      0.0000    141.8222    0.000000E+00
   79      0.0000    146.3719    0.000000E+00
   80      0.0000    151.6172    0.000000E+00
   81      0.0000    158.0520    0.000000E+00
   82      0.0000    167.3809    0.000000E+00
