 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    8     97.0254      6.9912    1.015965E+01
    9      0.9684     12.6376    1.133321E-01
   10     26.8855     16.8403    3.477617E+00
   11      0.4853     20.5129    6.875155E-02
   12     11.9896     23.9070    1.846244E+00
   13      0.2699     27.1330    4.488601E-02
   14      6.4788     30.2506    1.157276E+00
   15      0.1693     33.2962    3.232682E-02
   16      3.9951     36.2938    8.120560E-01
   17      0.1152     39.2606    2.483504E-02
   18      2.7279     42.2096    6.216909E-01
   19      0.0860     45.1508    2.065891E-02
   20      1.9931     48.0926    5.033352E-01
   21      0.0674     51.0421    1.785142E-02
   22      1.6081     54.0058    4.457280E-01
   23      0.0544     56.9896    1.574857E-02
   24      1.3003     59.9991    3.924497E-01
   25      0.0449     63.0398    1.410460E-02
   26      1.1158     66.1175    3.642559E-01
   27      0.0373     69.2380    1.263618E-02
   28      0.9893     72.4074    3.473340E-01
   29      0.0308     75.6325    1.119302E-02
   30      0.8429     78.9206    3.167016E-01
   31      0.0250     82.2800    9.701188E-03
   32      0.7039     85.7201    2.818180E-01
   33      0.0201     89.2517    8.294978E-03
   34      0.6480     92.8875    2.754029E-01
   35      0.0155     96.6426    6.778513E-03
   36      0.5667    100.5353    2.548123E-01
   37      0.0116    104.5884    5.358752E-03
   38      0.4095    108.8305    1.942178E-01
   39      0.0086    113.2992    4.184754E-03
   40      0.3228    118.0448    1.610508E-01
   41      0.0061    123.1380    3.118547E-03
   42      0.3111    128.6835    1.628783E-01
   43      0.0039    134.8492    2.089913E-03
   44      0.3235    141.9372    1.773408E-01
   45      0.0020    150.6092    1.121026E-03
   46      0.5280    163.1597    3.024553E-01
