 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   24      3.3005     18.1247    9.228730E-01
   25      0.0061     32.4016    1.775277E-03
   26      1.5400     42.7772    4.657605E-01
   27      0.0066     51.7244    2.071442E-03
   28      1.1159     59.9571    3.629662E-01
   29      0.0060     67.8145    2.020084E-03
   30      0.8729     75.5033    3.038508E-01
   31      0.0050     83.1773    1.797532E-03
   32      0.7158     90.9724    2.655041E-01
   33      0.0039     99.0318    1.491096E-03
   34      0.6882    107.5319    2.709754E-01
   35      0.0028    116.7266    1.134442E-03
   36      0.7066    127.0473    2.943490E-01
   37      0.0016    139.4164    6.847741E-04
   38      0.8942    157.0261    3.929086E-01
