 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   18      8.1794     11.7507    1.432794E+00
   19      0.0357     20.8803    6.591641E-03
   20      3.3027     27.4693    6.410821E-01
   21      0.0329     33.0878    6.697690E-03
   22      2.1563     38.1813    4.593909E-01
   23      0.0295     42.9517    6.564181E-03
   24      1.5579     47.5112    3.614068E-01
   25      0.0258     51.9311    6.229463E-03
   26      1.2496     56.2604    3.135506E-01
   27      0.0223     60.5361    5.806685E-03
   28      1.0544     64.7874    2.845384E-01
   29      0.0190     69.0393    5.307210E-03
   30      0.8662     73.3142    2.501547E-01
   31      0.0157     77.6334    4.682749E-03
   32      0.7103     82.0184    2.185827E-01
   33      0.0126     86.4919    3.996741E-03
   34      0.6502     91.0788    2.124011E-01
   35      0.0097     95.8082    3.260549E-03
   36      0.5639    100.7150    1.948882E-01
   37      0.0072    105.8430    2.556551E-03
   38      0.4119    111.2498    1.501562E-01
   39      0.0052    117.0147    1.944872E-03
   40      0.3406    123.2545    1.306142E-01
   41      0.0035    130.1545    1.375330E-03
   42      0.3615    138.0472    1.454749E-01
   43      0.0019    147.6607    7.825887E-04
   44      0.5611    161.5225    2.364237E-01
