 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   11     26.2372     17.7001    7.241065E+00
   12      0.0212     32.1336    6.359646E-03
   13     10.9202     42.9341    3.537948E+00
   14      0.0208     52.5084    7.237998E-03
   15      6.9387     61.5540    2.581053E+00
   16      0.0175     70.4156    6.929615E-03
   17      5.1012     79.3249    2.142385E+00
   18      0.0135     88.4836    5.993667E-03
   19      4.1437     98.1135    1.939144E+00
   20      0.0095    108.5150    4.673740E-03
   21      3.8973    120.1850    2.010895E+00
   22      0.0055    134.1751    2.969835E-03
   23      5.6225    154.1233    3.170914E+00
