 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    2   2729.0744      3.3098    1.550091E+02
    3     51.6365      6.6245    4.106073E+00
    4    325.9550      9.3741    3.332514E+01
    5     15.3115     11.9583    1.913296E+00
    6     98.0698     14.4693    1.448273E+01
    7      4.5018     16.9429    7.670952E-01
    8     38.7782     19.3970    7.488734E+00
    9      1.5864     21.8417    3.424035E-01
   10     18.4304     24.2837    4.396690E+00
   11      0.6954     26.7274    1.816914E-01
   12      9.8826     29.1764    2.806616E+00
   13      0.3707     31.6335    1.136994E-01
   14      5.8957     34.1013    1.942250E+00
   15      0.2221     36.5819    7.821357E-02
   16      3.9313     39.0774    1.473744E+00
   17      0.1459     41.5900    5.800897E-02
   18      2.8076     44.1216    1.180073E+00
   19      0.1094     46.6743    4.846785E-02
   20      2.1022     49.2503    9.791060E-01
   21      0.0874     51.8518    4.269251E-02
   22      1.7080     54.4813    8.731165E-01
   23      0.0714     57.1411    3.812132E-02
   24      1.3581     59.8341    7.559615E-01
   25      0.0592     62.5633    3.429760E-02
   26      1.1418     65.3318    6.874447E-01
   27      0.0492     68.1432    3.073970E-02
   28      0.9968     71.0015    6.454383E-01
   29      0.0407     73.9111    2.727836E-02
   30      0.8414     76.8768    5.830478E-01
   31      0.0331     79.9043    2.368865E-02
   32      0.7072     83.0000    5.221887E-01
   33      0.0264     86.1710    2.009327E-02
   34      0.6496     89.4261    5.091748E-01
   35      0.0205     92.7750    1.653423E-02
   36      0.5467     96.2297    4.533606E-01
   37      0.0155     99.8043    1.320580E-02
   38      0.4045    103.5164    3.538189E-01
   39      0.0116    107.3875    1.041015E-02
   40      0.3353    111.4451    3.085250E-01
   41      0.0085    115.7253    8.014360E-03
   42      0.3182    120.2766    3.072493E-01
   43      0.0058    125.1669    5.732170E-03
   44      0.3127    130.4976    3.161475E-01
   45      0.0036    136.4308    3.721480E-03
   46      0.3171    143.2579    3.350048E-01
   47      0.0017    151.6184    1.834613E-03
   48      0.4373    163.7264    4.818624E-01
