 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   18     15.2071      8.0407    1.647025E+00
   19      1.4054     14.2311    1.604415E-01
   20      5.6988     18.6738    6.839422E-01
   21      0.9232     22.4363    1.162027E-01
   22      3.4194     25.8217    4.504167E-01
   23      0.6320     28.9662    8.694949E-02
   24      2.3366     31.9447    3.351449E-01
   25      0.4559     34.8034    6.805999E-02
   26      1.7719     37.5733    2.748952E-01
   27      0.3367     40.2764    5.420732E-02
   28      1.3610     42.9290    2.270832E-01
   29      0.2385     45.5438    4.119007E-02
   30      1.0069     48.1309    1.797911E-01
   31      0.1516     50.6985    2.795708E-02
   32      0.8158     53.2537    1.552205E-01
   33      0.0862     55.8025    1.690574E-02
   34      0.6902     58.3504    1.394043E-01
   35      0.0504     60.9022    1.047469E-02
   36      0.5206     63.4625    1.112446E-01
   37      0.0348     66.0357    7.639987E-03
   38      0.3900     68.6261    8.790376E-02
   39      0.0255     71.2378    5.896840E-03
   40      0.3271     73.8752    7.755640E-02
   41      0.0184     76.5426    4.470417E-03
   42      0.2854     79.2446    7.101090E-02
   43      0.0135     81.9861    3.437994E-03
   44      0.2243     84.7724    5.843478E-02
   45      0.0095     87.6092    2.530563E-03
   46      0.1557     90.5032    4.238612E-02
   47      0.0063     93.4614    1.751928E-03
   48      0.1211     96.4922    3.438492E-02
   49      0.0039     99.6052    1.130191E-03
   50      0.1080    102.8116    3.192988E-02
   51      0.0020    106.1248    6.030028E-04
   52      0.0775    109.5612    2.382007E-02
   53      0.0009    113.1409    2.818892E-04
   54      0.0400    116.8896    1.276258E-02
   55      0.0003    120.8404    9.747569E-05
   56      0.0185    125.0382    6.119307E-03
   57      0.0001    129.5457    3.366278E-05
   58      0.0096    134.4562    3.287829E-03
   59      0.0000    139.9186    0.000000E+00
   60      0.0045    146.2011    1.593859E-03
   61      0.0000    153.8910    0.000000E+00
   62      0.0021    165.0206    7.683895E-04
