 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   21     10.8108     15.3417    2.499270E+00
   22      0.0278     27.3369    6.725804E-03
   23      4.5385     36.0190    1.146825E+00
   24      0.0262     43.4590    6.902148E-03
   25      2.9202     50.2489    8.006998E-01
   26      0.0226     56.6615    6.439783E-03
   27      2.0992     62.8540    6.207310E-01
   28      0.0184     68.9319    5.638708E-03
   29      1.6202     74.9752    5.139343E-01
   30      0.0145     81.0517    4.755375E-03
   31      1.3606     87.2263    4.608482E-01
   32      0.0112     93.5671    3.913977E-03
   33      1.1813    100.1533    4.255219E-01
   34      0.0081    107.0858    3.004838E-03
   35      1.0933    114.5055    4.173348E-01
   36      0.0055    122.6302    2.158601E-03
   37      1.1691    131.8441    4.714111E-01
   38      0.0030    142.9826    1.241935E-03
   39      1.9159    158.9483    8.137422E-01
