 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   24      6.9093     10.8283    1.057504E+00
   25      0.2526     19.1325    4.023977E-02
   26      2.7778     25.0640    4.598634E-01
   27      0.2041     30.0705    3.506369E-02
   28      1.7293     34.5647    3.078911E-01
   29      0.1427     38.7334    2.629832E-02
   30      1.1960     42.6802    2.278836E-01
   31      0.0902     46.4700    1.775003E-02
   32      0.9684     50.1469    1.966166E-01
   33      0.0532     53.7427    1.113367E-02
   34      0.8185     57.2819    1.764086E-01
   35      0.0328     60.7840    7.274182E-03
   36      0.5897     64.2655    1.344640E-01
   37      0.0224     67.7404    5.247606E-03
   38      0.4113     71.2216    9.892394E-02
   39      0.0157     74.7212    3.874170E-03
   40      0.3330     78.2509    8.425219E-02
   41      0.0111     81.8226    2.877750E-03
   42      0.2870     85.4486    7.619962E-02
   43      0.0080     89.1421    2.174008E-03
   44      0.2306     92.9180    6.410638E-02
   45      0.0055     96.7930    1.563349E-03
   46      0.1667    100.7869    4.842510E-02
   47      0.0035    104.9233    1.038589E-03
   48      0.1294    109.2320    3.920649E-02
   49      0.0021    113.7508    6.493913E-04
   50      0.1216    118.5302    3.836250E-02
   51      0.0011    123.6406    3.539011E-04
   52      0.1035    129.1859    3.394545E-02
   53      0.0004    135.3320    1.336890E-04
   54      0.0691    142.3769    2.352646E-02
   55      0.0001    150.9732    3.467168E-05
   56      0.0563    163.3831    1.987187E-02
