 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   18      8.8165     11.7507    1.544717E+00
   19      0.0370     20.8803    6.833092E-03
   20      3.5713     27.4693    6.933638E-01
   21      0.0338     33.0878    6.882340E-03
   22      2.3215     38.1813    4.946889E-01
   23      0.0309     42.9517    6.877131E-03
   24      1.6402     47.5112    3.805781E-01
   25      0.0276     51.9311    6.665461E-03
   26      1.2839     56.2604    3.222241E-01
   27      0.0241     60.5361    6.276690E-03
   28      1.0658     64.7874    2.876746E-01
   29      0.0205     69.0393    5.727391E-03
   30      0.8700     73.3142    2.513044E-01
   31      0.0168     77.6334    5.011881E-03
   32      0.7198     82.0184    2.215522E-01
   33      0.0134     86.4919    4.251386E-03
   34      0.6588     91.0788    2.152552E-01
   35      0.0103     95.8082    3.462952E-03
   36      0.5607    100.7150    1.938226E-01
   37      0.0077    105.8430    2.734658E-03
   38      0.4283    111.2498    1.561672E-01
   39      0.0055    117.0147    2.057504E-03
   40      0.3775    123.2545    1.447948E-01
   41      0.0037    130.1545    1.454222E-03
   42      0.4120    138.0472    1.658315E-01
   43      0.0020    147.6607    8.239488E-04
   44      0.6672    161.5225    2.811881E-01
