 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   20     15.3764      6.6984    1.461373E+00
   21      0.9095     11.8216    9.065541E-02
   22      6.6829     15.4805    6.971080E-01
   23      0.4834     18.5642    5.266561E-02
   24      4.3428     21.3256    4.932743E-01
   25      0.2704     23.8786    3.196682E-02
   26      3.2905     26.2858    4.042596E-01
   27      0.1928     28.5857    2.458059E-02
   28      2.5941     30.8040    3.427553E-01
   29      0.1413     32.9589    1.932488E-02
   30      2.0347     35.0638    2.877086E-01
   31      0.1078     37.1290    1.574280E-02
   32      1.5200     39.1623    2.290232E-01
   33      0.0847     41.1702    1.315470E-02
   34      1.1218     43.1581    1.794267E-01
   35      0.0666     45.1304    1.096113E-02
   36      0.9077     47.0908    1.535988E-01
   37      0.0518     49.0428    9.005620E-03
   38      0.7825     50.9892    1.396682E-01
   39      0.0392     52.9326    7.178534E-03
   40      0.6253     54.8754    1.174075E-01
   41      0.0281     56.8199    5.406385E-03
   42      0.4255     58.7680    8.383803E-02
   43      0.0194     60.7217    3.912403E-03
   44      0.2754     62.6829    5.681677E-02
   45      0.0130     64.6535    2.742252E-03
   46      0.1958     66.6352    4.221028E-02
   47      0.0077     68.6298    1.695653E-03
   48      0.1263     70.6393    2.839865E-02
   49      0.0037     72.6654    8.491013E-04
   50      0.0591     74.7100    1.383667E-02
   51      0.0015     76.7752    3.581385E-04
   52      0.0216     78.8630    5.257335E-03
   53      0.0007     80.9757    1.736219E-04
   54      0.0093     83.1156    2.349806E-03
   55      0.0003     85.2853    7.719102E-05
   56      0.0045     87.4875    1.178728E-03
   57      0.0001     89.7253    2.665756E-05
   58      0.0015     92.0019    4.068176E-04
   59      0.0000     94.3210    0.000000E+00
   60      0.0003     96.6868    8.414517E-05
   61      0.0000     99.1038    0.000000E+00
   62      0.0000    101.5773    0.000000E+00
   63      0.0000    104.1134    0.000000E+00
   64      0.0000    106.7190    0.000000E+00
   65      0.0000    109.4023    0.000000E+00
   66      0.0000    112.1731    0.000000E+00
   67      0.0000    115.0430    0.000000E+00
   68      0.0000    118.0261    0.000000E+00
   69      0.0000    121.1403    0.000000E+00
   70      0.0000    124.4080    0.000000E+00
   71      0.0000    127.8585    0.000000E+00
   72      0.0000    131.5313    0.000000E+00
   73      0.0000    135.4820    0.000000E+00
   74      0.0000    139.7929    0.000000E+00
   75      0.0000    144.5960    0.000000E+00
   76      0.0000    150.1284    0.000000E+00
   77      0.0000    156.9092    0.000000E+00
   78      0.0000    166.7328    0.000000E+00
