 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1   1367.2779      1.5918    4.156741E+01
    2     13.5577      3.5600    6.869592E-01
    3    239.6809      5.2814    1.700225E+01
    4      7.7430      6.9430    7.061984E-01
    5    107.0039      8.5804    1.192799E+01
    6      4.7177     10.2063    6.215107E-01
    7     61.1352     11.8265    9.293034E+00
    8      3.6787     13.4440    6.337504E-01
    9     39.1555     15.0609    7.539131E+00
   10      2.7492     16.6783    5.850602E-01
   11     25.9992     18.2973    6.059862E+00
   12      2.0821     19.9186    5.274928E-01
   13     18.2136     21.5429    4.983500E+00
   14      1.5724     23.1708    4.621000E-01
   15     13.0455     24.8027    4.098240E+00
   16      1.1538     26.4392    3.858508E-01
   17      9.4171     28.0808    3.340105E+00
   18      0.9056     29.7278    3.395573E-01
   19      7.1395     31.3809    2.821677E+00
   20      0.7594     33.0404    3.155218E-01
   21      5.2332     34.7068    2.280398E+00
   22      0.6219     36.3806    2.836012E-01
   23      4.0572     38.0623    1.932410E+00
   24      0.4755     39.7524    2.361139E-01
   25      3.0958     41.4514    1.599993E+00
   26      0.3451     43.1599    1.853514E-01
   27      2.2449     44.8783    1.251223E+00
   28      0.2513     46.6074    1.451584E-01
   29      1.7838     48.3477    1.066530E+00
   30      0.1881     50.0999    1.162769E-01
   31      1.4431     51.8646    9.213230E-01
   32      0.1394     53.6425    9.182291E-02
   33      1.1515     55.4345    7.818324E-01
   34      0.1035     57.2412    7.237097E-02
   35      0.9356     59.0635    6.731680E-01
   36      0.0795     60.9024    5.881186E-02
   37      0.7885     62.7587    5.992912E-01
   38      0.0588     64.6336    4.588207E-02
   39      0.6849     66.5279    5.483138E-01
   40      0.0396     68.4431    3.250537E-02
   41      0.5241     70.3802    4.408260E-01
   42      0.0254     72.3406    2.187901E-02
   43      0.3329     74.3259    2.934999E-01
   44      0.0164     76.3375    1.479138E-02
   45      0.2146     78.3773    1.979001E-01
   46      0.0104     80.4470    9.801470E-03
   47      0.1449     82.5489    1.394977E-01
   48      0.0063     84.6852    6.192802E-03
   49      0.0828     86.8583    8.306928E-02
   50      0.0038     89.0712    3.889376E-03
   51      0.0479     91.3269    4.999743E-02
   52      0.0021     93.6290    2.234516E-03
   53      0.0332     95.9815    3.599953E-02
   54      0.0009     98.3888    9.941317E-04
   55      0.0184    100.8562    2.069740E-02
   56      0.0003    103.3896    3.435379E-04
   57      0.0067    105.9959    7.808140E-03
   58      0.0001    108.6835    1.185662E-04
   59      0.0020    111.4619    2.411859E-03
   60      0.0000    114.3429    0.000000E+00
   61      0.0008    117.3408    9.971719E-04
   62      0.0000    120.4735    0.000000E+00
   63      0.0003    123.7638    3.861001E-04
   64      0.0000    127.2412    0.000000E+00
   65      0.0001    130.9459    1.327536E-04
   66      0.0000    134.9339    0.000000E+00
   67      0.0000    139.2889    0.000000E+00
   68      0.0000    144.1446    0.000000E+00
   69      0.0000    149.7413    0.000000E+00
   70      0.0000    156.6055    0.000000E+00
   71      0.0000    166.5560    0.000000E+00
