 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   13     24.6349     15.2045    5.758746E+00
   14      0.0323     27.3477    8.109870E-03
   15     10.0961     36.2939    2.709747E+00
   16      0.0332     44.0887    9.485613E-03
   17      6.3341     51.3138    1.919404E+00
   18      0.0292     58.2401    9.354013E-03
   19      4.4725     65.0273    1.510179E+00
   20      0.0241     71.7884    8.554887E-03
   21      3.4240     78.6159    1.274722E+00
   22      0.0188     85.5976    7.324597E-03
   23      2.7762     92.8285    1.129697E+00
   24      0.0139    100.4243    5.896907E-03
   25      2.4395    108.5426    1.077170E+00
   26      0.0095    117.4236    4.359261E-03
   27      2.4392    127.4887    1.161511E+00
   28      0.0054    139.6521    2.664907E-03
   29      3.6808    157.0922    1.880215E+00
