 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1    753.9695      3.1847    4.576521E+01
    2      1.4284      7.1272    1.445041E-01
    3    132.3319     10.5800    1.874231E+01
    4      0.8278     13.9195    1.507400E-01
    5     58.3205     17.2193    1.297999E+01
    6      0.5309     20.5066    1.396421E-01
    7     33.9401     23.7952    1.030065E+01
    8      0.3644     27.0936    1.253394E-01
    9     21.8402     30.4080    8.395966E+00
   10      0.2606     33.7437    1.107272E-01
   11     14.9769     37.1053    6.969638E+00
   12      0.1951     40.4976    9.868649E-02
   13     10.6165     43.9250    5.799701E+00
   14      0.1509     47.3926    8.854166E-02
   15      7.7206     50.9053    4.842540E+00
   16      0.1182     54.4689    7.892087E-02
   17      5.7859     58.0895    4.097316E+00
   18      0.0931     61.7739    6.969664E-02
   19      4.4108     65.5298    3.480506E+00
   20      0.0730     69.3661    6.055739E-02
   21      3.4684     73.2928    3.017575E+00
   22      0.0566     77.3218    5.153347E-02
   23      2.7711     81.4671    2.635181E+00
   24      0.0434     85.7454    4.302751E-02
   25      2.2895     90.1771    2.362497E+00
   26      0.0328     94.7876    3.517306E-02
   27      1.9540     99.6090    2.174441E+00
   28      0.0242    104.6834    2.790941E-02
   29      1.7183    110.0672    2.051216E+00
   30      0.0172    115.8399    2.122847E-02
   31      1.6489    122.1194    2.101819E+00
   32      0.0114    129.0947    1.499266E-02
   33      1.7560    137.1059    2.380454E+00
   34      0.0063    146.8995    8.795288E-03
   35      2.8048    161.0682    4.029217E+00
