 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   14     10.0287     18.4349    2.828499E+00
   15      0.0117     33.3065    3.527450E-03
   16      3.7879     44.3341    1.215698E+00
   17      0.0100     54.0358    3.403936E-03
   18      2.3897     63.1437    8.599208E-01
   19      0.0078     72.0192    2.958507E-03
   20      1.7438     80.9026    6.953347E-01
   21      0.0060     90.0000    2.509187E-03
   22      1.5157     99.5346    6.633445E-01
   23      0.0043    109.8047    1.965530E-03
   24      1.5069    121.2999    7.181148E-01
   25      0.0026    135.0520    1.289606E-03
   26      2.2685    154.6231    1.169306E+00
