 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    2   1740.1121      5.6004    1.675182E+02
    3     13.1326     11.2244    1.769960E+00
    4    211.9115     15.9016    3.672076E+01
    5      3.9372     20.3131    8.338632E-01
    6     63.6963     24.6185    1.594308E+01
    7      1.0435     28.8830    3.013689E-01
    8     25.5037     33.1407    8.347699E+00
    9      0.3402     37.4139    1.244522E-01
   10     12.2569     41.7188    4.955809E+00
   11      0.1434     46.0693    6.350262E-02
   12      6.7342     50.4783    3.241460E+00
   13      0.0730     54.9585    3.794908E-02
   14      4.1781     59.5236    2.332875E+00
   15      0.0430     64.1885    2.566521E-02
   16      2.8356     68.9701    1.801663E+00
   17      0.0282     73.8880    1.900342E-02
   18      2.1623     78.9661    1.540396E+00
   19      0.0198     84.2332    1.486772E-02
   20      1.7161     89.7259    1.354694E+00
   21      0.0146     95.4913    1.208749E-02
   22      1.5210    101.5931    1.317821E+00
   23      0.0107    108.1200    9.682696E-03
   24      1.4329    115.2040    1.351844E+00
   25      0.0074    123.0562    7.266354E-03
   26      1.4870    132.0566    1.517405E+00
   27      0.0044    143.0397    4.659400E-03
   28      2.4625    158.9114    2.702500E+00
