 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   11     43.0512     10.4243    6.865590E+00
   12      0.1272     18.7052    2.204915E-02
   13     17.1663     24.7913    3.213699E+00
   14      0.1153     30.0630    2.318420E-02
   15     10.3407     34.9069    2.222677E+00
   16      0.0982     39.4963    2.246933E-02
   17      7.0122     43.9273    1.701716E+00
   18      0.0822     48.2601    2.108814E-02
   19      5.0153     52.5367    1.356208E+00
   20      0.0678     56.7885    1.927429E-02
   21      3.7659     61.0411    1.122799E+00
   22      0.0547     65.3164    1.706729E-02
   23      2.8933     69.6346    9.428793E-01
   24      0.0432     74.0154    1.467725E-02
   25      2.3148     78.4791    8.185561E-01
   26      0.0336     83.0476    1.234753E-02
   27      1.9061     87.7454    7.268975E-01
   28      0.0256     92.6017    1.011765E-02
   29      1.6100     97.6517    6.586318E-01
   30      0.0191    102.9402    8.078449E-03
   31      1.4580    108.5266    6.368877E-01
   32      0.0137    114.4929    6.174456E-03
   33      1.3841    120.9603    6.429942E-01
   34      0.0091    128.1216    4.353668E-03
   35      1.4642    136.3232    7.208145E-01
   36      0.0050    146.3241    2.530799E-03
   37      2.4016    160.7615    1.248897E+00
