 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   28      5.5157     12.1703    9.710702E-01
   29      0.0911     21.4973    1.660143E-02
   30      2.2861     28.1493    4.307251E-01
   31      0.0835     33.7589    1.624808E-02
   32      1.4947     38.7923    3.000838E-01
   33      0.0632     43.4615    1.307877E-02
   34      1.0343     47.8845    2.204300E-01
   35      0.0427     52.1356    9.363999E-03
   36      0.6570     56.2660    1.481369E-01
   37      0.0268     60.3132    6.208278E-03
   38      0.4497     64.3067    1.069520E-01
   39      0.0171     68.2705    4.172519E-03
   40      0.3452     72.2254    8.636364E-02
   41      0.0114     76.1903    2.922524E-03
   42      0.2719     80.1832    7.138439E-02
   43      0.0073     84.2219    1.961631E-03
   44      0.2177     88.3251    5.984441E-02
   45      0.0045     92.5128    1.264821E-03
   46      0.1655     96.8077    4.753966E-02
   47      0.0029    101.2363    8.509357E-04
   48      0.1313    105.8308    3.933794E-02
   49      0.0018    110.6320    5.504056E-04
   50      0.1186    115.6933    3.699825E-02
   51      0.0009    121.0889    2.863221E-04
   52      0.0947    126.9275    3.071245E-02
   53      0.0004    133.3825    1.321962E-04
   54      0.0602    140.7643    2.026740E-02
   55      0.0001    149.7527    3.428452E-05
   56      0.0486    162.7060    1.696250E-02
