 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    2   3459.9472      2.2833    1.353606E+02
    3    104.6845      4.5682    5.733676E+00
    4    433.2477      6.4623    3.050925E+01
    5     38.2599      8.2407    3.292981E+00
    6    134.2308      9.9665    1.365363E+01
    7     19.1863     11.6643    2.251828E+00
    8     54.2861     13.3458    7.220883E+00
    9      8.3234     15.0176    1.237391E+00
   10     27.1081     16.6839    4.454214E+00
   11      4.0100     18.3472    7.216472E-01
   12     14.8054     20.0097    2.896096E+00
   13      2.4891     21.6726    5.258463E-01
   14      9.0653     23.3372    2.056994E+00
   15      1.8676     25.0044    4.530001E-01
   16      6.2014     26.6751    1.601240E+00
   17      1.4518     28.3499    3.975828E-01
   18      4.3734     30.0296    1.266117E+00
   19      1.0982     31.7148    3.351188E-01
   20      3.3414     33.4060    1.071927E+00
   21      0.8372     35.1040    2.816764E-01
   22      2.5916     36.8092    9.125008E-01
   23      0.6648     38.5222    2.444790E-01
   24      2.0482     40.2436    7.852740E-01
   25      0.5155     41.9741    2.057082E-01
   26      1.5210     43.7142    6.307508E-01
   27      0.3468     45.4645    1.492432E-01
   28      1.0828     47.2258    4.829207E-01
   29      0.1968     48.9987    9.085103E-02
   30      0.8648     50.7838    4.127606E-01
   31      0.1144     52.5820    5.639224E-02
   32      0.7941     54.3940    4.038697E-01
   33      0.0834     56.2206    4.372135E-02
   34      0.6532     58.0627    3.526534E-01
   35      0.0665     59.9211    3.694305E-02
   36      0.4839     61.7970    2.763957E-01
   37      0.0528     63.6912    3.098475E-02
   38      0.3837     65.6049    2.311720E-01
   39      0.0413     67.5393    2.552877E-02
   40      0.3276     69.4957    2.076260E-01
   41      0.0312     71.4754    2.026215E-02
   42      0.2780     73.4798    1.848913E-01
   43      0.0225     75.5107    1.531632E-02
   44      0.2089     77.5698    1.454726E-01
   45      0.0157     79.6589    1.117876E-02
   46      0.1462     81.7802    1.063857E-01
   47      0.0105     83.9360    7.804870E-03
   48      0.1211     86.1288    9.191124E-02
   49      0.0062     88.3615    4.802636E-03
   50      0.0999     90.6371    7.894772E-02
   51      0.0031     92.9594    2.498341E-03
   52      0.0598     95.3322    4.912960E-02
   53      0.0013     97.7602    1.088378E-03
   54      0.0266    100.2486    2.268615E-02
   55      0.0005    102.8033    4.342559E-04
   56      0.0119    105.4314    1.052151E-02
   57      0.0002    108.1411    1.799619E-04
   58      0.0054    110.9422    4.943475E-03
   59      0.0001    113.8466    9.311073E-05
   60      0.0018    116.8686    1.704161E-03
   61      0.0000    120.0263    0.000000E+00
   62      0.0004    123.3425    3.912215E-04
   63      0.0000    126.8472    0.000000E+00
   64      0.0001    130.5806    1.009352E-04
   65      0.0000    134.5993    0.000000E+00
   66      0.0000    138.9876    0.000000E+00
   67      0.0000    143.8800    0.000000E+00
   68      0.0000    149.5188    0.000000E+00
   69      0.0000    156.4341    0.000000E+00
   70      0.0000    166.4585    0.000000E+00
