 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   31      3.3673     20.2407    1.038400E+00
   32      0.0051     36.2384    1.622653E-03
   33      1.4916     47.8739    4.891808E-01
   34      0.0051     57.9370    1.722509E-03
   35      1.0320     67.2431    3.586578E-01
   36      0.0043     76.1915    1.536504E-03
   37      0.8390     85.0425    3.080105E-01
   38      0.0032     94.0115    1.206099E-03
   39      0.7682    103.3234    2.970596E-01
   40      0.0020    113.2692    7.929709E-04
   41      0.8011    124.3170    3.254671E-01
   42      0.0010    137.4432    4.160650E-04
   43      1.1146    156.0016    4.746577E-01
