 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   31      7.5257     10.1408    1.117536E+00
   32      0.0820     17.8485    1.256322E-02
   33      3.3566     23.3145    5.300884E-01
   34      0.0424     27.8950    6.895867E-03
   35      2.2625     31.9780    3.786351E-01
   36      0.0330     35.7396    5.678201E-03
   37      1.6922     39.2771    2.991485E-01
   38      0.0266     42.6514    4.827767E-03
   39      1.2390     45.9033    2.307131E-01
   40      0.0197     49.0624    3.761189E-03
   41      0.8003     52.1508    1.565687E-01
   42      0.0136     55.1857    2.724782E-03
   43      0.4501     58.1811    9.230010E-02
   44      0.0089     61.1487    1.867041E-03
   45      0.2219     64.0986    4.759624E-02
   46      0.0055     67.0396    1.205645E-03
   47      0.0950     69.9800    2.127263E-02
   48      0.0033     72.9272    7.545006E-04
   49      0.0444     75.8886    1.036077E-02
   50      0.0020     78.8712    4.761297E-04
   51      0.0299     81.8824    7.259093E-03
   52      0.0010     84.9295    2.474932E-04
   53      0.0187     88.0206    4.716277E-03
   54      0.0004     91.1642    1.027686E-04
   55      0.0078     94.3696    2.040758E-03
   56      0.0001     97.6476    2.663498E-05
   57      0.0023    101.0102    6.234471E-04
   58      0.0000    104.4718    0.000000E+00
   59      0.0008    108.0496    2.243938E-04
   60      0.0000    111.7645    0.000000E+00
   61      0.0003    115.6429    8.697617E-05
   62      0.0000    119.7189    0.000000E+00
   63      0.0001    124.0381    2.993489E-05
   64      0.0000    128.6646    0.000000E+00
   65      0.0000    133.6928    0.000000E+00
   66      0.0000    139.2741    0.000000E+00
   67      0.0000    145.6801    0.000000E+00
   68      0.0000    153.5060    0.000000E+00
   69      0.0000    164.8131    0.000000E+00
