 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    9     98.1292      4.9496    7.296952E+00
   10      4.4311      8.8967    3.641837E-01
   11     39.9975     11.8087    3.600396E+00
   12      2.5155     14.3330    2.461240E-01
   13     23.9925     16.6485    2.535297E+00
   14      1.7934     18.8341    2.035470E-01
   15     15.6326     20.9322    1.896630E+00
   16      1.3639     22.9684    1.761514E-01
   17     10.6478     24.9595    1.458537E+00
   18      1.0479     26.9171    1.517439E-01
   19      7.5614     28.8497    1.154135E+00
   20      0.7888     30.7637    1.265728E-01
   21      5.4162     32.6641    9.114918E-01
   22      0.5754     34.5548    1.013379E-01
   23      4.2347     36.4391    7.789510E-01
   24      0.4279     38.3197    8.205933E-02
   25      3.2309     40.1990    6.448865E-01
   26      0.3339     42.0790    6.925991E-02
   27      2.3415     43.9616    5.040185E-01
   28      0.2516     45.8484    5.612742E-02
   29      1.8537     47.7410    4.280368E-01
   30      0.1763     49.6409    4.208931E-02
   31      1.4906     51.5494    3.675287E-01
   32      0.1241     53.4680    3.157001E-02
   33      1.1794     55.3979    3.092613E-01
   34      0.0917     57.3404    2.476327E-02
   35      0.9551     59.2969    2.653975E-01
   36      0.0698     61.2688    1.994196E-02
   37      0.8055     63.2574    2.364375E-01
   38      0.0530     65.2643    1.597189E-02
   39      0.6974     67.2907    2.156248E-01
   40      0.0370     69.3385    1.172941E-02
   41      0.5376     71.4092    1.746333E-01
   42      0.0235     73.5047    7.817653E-03
   43      0.3450     75.6268    1.174703E-01
   44      0.0149     77.7776    5.189982E-03
   45      0.2214     79.9593    7.885126E-02
   46      0.0095     82.1745    3.457770E-03
   47      0.1513     84.4257    5.625384E-02
   48      0.0058     86.7160    2.201858E-03
   49      0.0887     89.0486    3.436754E-02
   50      0.0034     91.4272    1.343971E-03
   51      0.0505     93.8560    2.035721E-02
   52      0.0019     96.3395    7.807869E-04
   53      0.0349     98.8833    1.461500E-02
   54      0.0009    101.4933    3.839358E-04
   55      0.0202    104.1769    8.775340E-03
   56      0.0003    106.9423    1.326751E-04
   57      0.0077    109.7996    3.465598E-03
   58      0.0001    112.7608    4.579051E-05
   59      0.0024    115.8406    1.117758E-03
   60      0.0000    119.0572    0.000000E+00
   61      0.0009    122.4339    4.332487E-04
   62      0.0000    126.0010    0.000000E+00
   63      0.0003    129.7996    1.491127E-04
   64      0.0000    133.8870    0.000000E+00
   65      0.0001    138.3487    5.126972E-05
   66      0.0000    143.3213    0.000000E+00
   67      0.0000    149.0508    0.000000E+00
   68      0.0000    156.0752    0.000000E+00
   69      0.0000    166.2553    0.000000E+00
