 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   34      2.5598     12.5509    4.660448E-01
   35      0.0105     22.1345    1.967072E-03
   36      1.0645     28.9458    2.050412E-01
   37      0.0110     34.6711    2.176840E-03
   38      0.6852     39.7930    1.392133E-01
   39      0.0094     44.5312    1.959420E-03
   40      0.5063     49.0081    1.082095E-01
   41      0.0073     53.3008    1.598724E-03
   42      0.3823     57.4624    8.574243E-02
   43      0.0051     61.5320    1.170744E-03
   44      0.2897     65.5398    6.803166E-02
   45      0.0035     69.5108    8.403921E-04
   46      0.2443     73.4664    5.994859E-02
   47      0.0025     77.4259    6.266660E-04
   48      0.2088     81.4076    5.344102E-02
   49      0.0016     85.4297    4.179533E-04
   50      0.1429     89.5108    3.808256E-02
   51      0.0008     93.6712    2.174201E-04
   52      0.0720     97.9333    1.994777E-02
   53      0.0003    102.3237    8.469886E-05
   54      0.0304    106.8741    8.743244E-03
   55      0.0001    111.6249    2.928839E-05
   56      0.0137    116.6289    4.084807E-03
   57      0.0000    121.9592    0.000000E+00
   58      0.0062    127.7229    1.914036E-03
   59      0.0000    134.0905    0.000000E+00
   60      0.0022    141.3676    7.023937E-04
   61      0.0000    150.2229    0.000000E+00
   62      0.0008    162.9761    2.638594E-04
