 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    4    525.7941      5.3506    4.474207E+01
    5      9.6618     10.0271    1.004867E+00
    6    106.0578     13.6816    1.303598E+01
    7      2.9221     16.9929    4.144233E-01
    8     38.5099     20.1368    6.189836E+00
    9      1.0431     23.1873    1.873861E-01
   10     17.6561     26.1831    3.505677E+00
   11      0.4637     29.1473    1.008377E-01
   12      9.3553     32.0949    2.211340E+00
   13      0.2430     35.0366    6.203373E-02
   14      5.5480     37.9808    1.521221E+00
   15      0.1456     40.9339    4.267573E-02
   16      3.6510     43.9017    1.139157E+00
   17      0.0969     46.8891    3.206636E-02
   18      2.6330     49.9010    9.211077E-01
   19      0.0718     52.9418    2.647567E-02
   20      1.9664     56.0163    7.622783E-01
   21      0.0569     59.1291    2.313335E-02
   22      1.6149     62.2853    6.870938E-01
   23      0.0464     65.4901    2.061929E-02
   24      1.3049     68.7493    6.045485E-01
   25      0.0383     72.0695    1.846829E-02
   26      1.0983     75.4577    5.503699E-01
   27      0.0314     78.9222    1.632865E-02
   28      0.9748     82.4723    5.253494E-01
   29      0.0255     86.1189    1.422493E-02
   30      0.8495     89.8749    4.899492E-01
   31      0.0203     93.7557    1.209190E-02
   32      0.7300     97.7802    4.486359E-01
   33      0.0157    101.9715    9.945630E-03
   34      0.6894    106.3594    4.497573E-01
   35      0.0116    110.9825    7.787072E-03
   36      0.6357    115.8926    4.387660E-01
   37      0.0082    121.1628    5.814776E-03
   38      0.5190    126.9016    3.778470E-01
   39      0.0054    133.2825    4.033469E-03
   40      0.4958    140.6180    3.797077E-01
   41      0.0030    149.5932    2.354275E-03
   42      0.8157    162.5842    6.555521E-01
