 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   15     46.3910      5.6437    3.656064E+00
   16      3.3579     10.0070    2.817086E-01
   17     19.0573     13.1514    1.695695E+00
   18      2.0893     15.8226    1.965264E-01
   19     11.1491     18.2314    1.105409E+00
   20      1.7906     20.4720    1.866383E-01
   21      7.3106     22.5960    7.991713E-01
   22      1.5275     24.6347    1.747480E-01
   23      5.2814     26.6092    6.310522E-01
   24      1.2393     28.5341    1.543800E-01
   25      4.0067     30.4201    5.194879E-01
   26      0.9825     32.2754    1.323814E-01
   27      3.2099     34.1064    4.488204E-01
   28      0.7650     35.9180    1.108548E-01
   29      2.4959     37.7145    3.743670E-01
   30      0.5767     39.4993    8.943308E-02
   31      1.9990     41.2754    3.201634E-01
   32      0.4165     43.0452    6.882509E-02
   33      1.5940     44.8110    2.715073E-01
   34      0.2871     46.5748    5.036173E-02
   35      1.0866     48.3383    1.961311E-01
   36      0.1874     50.1032    3.477850E-02
   37      0.7078     51.8709    1.349554E-01
   38      0.1113     53.6429    2.178734E-02
   39      0.5047     55.4206    1.013628E-01
   40      0.0573     57.2052    1.179935E-02
   41      0.3713     58.9979    7.834683E-02
   42      0.0270     60.8001    5.834466E-03
   43      0.2918     62.6130    6.453910E-02
   44      0.0137     64.4377    3.099766E-03
   45      0.2124     66.2756    4.913764E-02
   46      0.0080     68.1280    1.891435E-03
   47      0.1179     69.9961    2.847448E-02
   48      0.0050     71.8814    1.232992E-03
   49      0.0608     73.7852    1.530232E-02
   50      0.0030     75.7091    7.703020E-04
   51      0.0390     77.6547    1.021222E-02
   52      0.0014     79.6237    3.737109E-04
   53      0.0220     81.6179    5.984458E-03
   54      0.0005     83.6392    1.385527E-04
   55      0.0085     85.6899    2.398614E-03
   56      0.0002     87.7722    5.745487E-05
   57      0.0027     89.8886    7.893689E-04
   58      0.0001     92.0421    2.974433E-05
   59      0.0010     94.2357    3.025278E-04
   60      0.0000     96.4728    0.000000E+00
   61      0.0004     98.7575    1.250787E-04
   62      0.0000    101.0942    0.000000E+00
   63      0.0001    103.4878    3.228659E-05
   64      0.0000    105.9444    0.000000E+00
   65      0.0000    108.4705    0.000000E+00
   66      0.0000    111.0742    0.000000E+00
   67      0.0000    113.7649    0.000000E+00
   68      0.0000    116.5540    0.000000E+00
   69      0.0000    119.4554    0.000000E+00
   70      0.0000    122.4863    0.000000E+00
   71      0.0000    125.6687    0.000000E+00
   72      0.0000    129.0313    0.000000E+00
   73      0.0000    132.6128    0.000000E+00
   74      0.0000    136.4675    0.000000E+00
   75      0.0000    140.6761    0.000000E+00
   76      0.0000    145.3676    0.000000E+00
   77      0.0000    150.7742    0.000000E+00
   78      0.0000    157.4040    0.000000E+00
   79      0.0000    167.0128    0.000000E+00
