 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   17     14.4301     17.3111    3.821563E+00
   18      0.0189     31.0736    5.291358E-03
   19      6.0520     41.1620    1.785941E+00
   20      0.0197     49.9285    6.111583E-03
   21      3.9158     58.0500    1.274068E+00
   22      0.0172     65.8480    5.856587E-03
   23      2.8646     73.5198    1.018745E+00
   24      0.0139     81.2135    5.153645E-03
   25      2.2968     89.0622    8.863331E-01
   26      0.0106     97.2082    4.250944E-03
   27      2.0050    105.8293    8.344123E-01
   28      0.0073    115.1839    3.148483E-03
   29      1.9765    125.7135    8.823735E-01
   30      0.0042    138.3653    1.938576E-03
   31      3.0650    156.4218    1.461082E+00
