 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7     83.5219      8.1068    1.064811E+01
    8      0.2818     14.7490    4.071654E-02
    9     32.0138     19.7419    5.169777E+00
   10      0.2364     24.1429    4.219371E-02
   11     18.8604     28.2413    3.686886E+00
   12      0.1890     32.1640    4.015899E-02
   13     12.4237     35.9799    2.850990E+00
   14      0.1527     39.7314    3.763726E-02
   15      8.6591     43.4475    2.281473E+00
   16      0.1239     47.1492    3.475091E-02
   17      6.2910     50.8533    1.871409E+00
   18      0.0998     54.5736    3.138436E-02
   19      4.6828     58.3227    1.552212E+00
   20      0.0794     62.1122    2.766848E-02
   21      3.6130     65.9533    1.320436E+00
   22      0.0627     69.8579    2.398065E-02
   23      2.8304     73.8383    1.130646E+00
   24      0.0489     77.9081    2.036507E-02
   25      2.2939     82.0829    9.943187E-01
   26      0.0376     86.3805    1.693732E-02
   27      1.9091     90.8221    8.924262E-01
   28      0.0285     95.4338    1.380704E-02
   29      1.6255    100.2483    8.151170E-01
   30      0.0211    105.3077    1.093939E-02
   31      1.4811    110.6684    7.930597E-01
   32      0.0150    116.4096    8.286775E-03
   33      1.4139    122.6484    8.051456E-01
   34      0.0100    129.5720    5.864487E-03
   35      1.5020    137.5175    9.063777E-01
   36      0.0055    147.2235    3.412452E-03
   37      2.4723    161.2559    1.575953E+00
