 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   36      1.7321     17.5484    4.527513E-01
   37      0.0064     31.1885    1.718720E-03
   38      0.7304     40.9900    2.013796E-01
   39      0.0058     49.3427    1.640662E-03
   40      0.4759     56.9348    1.380272E-01
   41      0.0043     64.0871    1.277940E-03
   42      0.3662     70.9880    1.114554E-01
   43      0.0030     77.7674    9.345540E-04
   44      0.2805     84.5288    8.938956E-02
   45      0.0021     91.3659    6.842654E-04
   46      0.1824     98.3760    6.073957E-02
   47      0.0014    105.6731    4.762287E-04
   48      0.1293    113.4080    4.490908E-02
   49      0.0007    121.8065    2.481402E-04
   50      0.1326    131.2601    4.795444E-02
   51      0.0003    142.6130    1.106426E-04
   52      0.1767    158.7922    6.643390E-02
