 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   22      3.8614     19.5743    1.161356E+00
   23      0.0057     35.1485    1.790527E-03
   24      1.7161     46.5514    5.620136E-01
   25      0.0059     56.4731    2.011085E-03
   26      1.1995     65.6985    4.248976E-01
   27      0.0052     74.6132    1.911500E-03
   28      0.9981     83.4705    3.802394E-01
   29      0.0043     92.4828    1.695620E-03
   30      0.8873    101.8745    3.617500E-01
   31      0.0032    111.9399    1.347407E-03
   32      0.8738    123.1555    3.796065E-01
   33      0.0019    136.5195    8.508178E-04
   34      1.4105    155.4664    6.504746E-01
