 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   19     29.2281      7.1837    2.920238E+00
   20      1.5688     12.6936    1.647800E-01
   21     11.7299     16.6369    1.292159E+00
   22      1.3381     19.9672    1.542603E-01
   23      7.6139     22.9555    9.167652E-01
   24      0.8817     25.7235    1.106802E-01
   25      5.2214     28.3383    6.821976E-01
   26      0.5978     30.8412    8.116800E-02
   27      3.9371     33.2597    5.547435E-01
   28      0.4277     35.6133    6.245499E-02
   29      3.2171     37.9163    4.862612E-01
   30      0.2957     40.1799    4.620982E-02
   31      2.4020     42.4127    3.876740E-01
   32      0.1949     44.6217    3.245475E-02
   33      1.6135     46.8128    2.769471E-01
   34      0.1265     48.9908    2.236108E-02
   35      1.1444     51.1602    2.081562E-01
   36      0.0818     53.3246    1.529781E-02
   37      0.9828     55.4874    1.888337E-01
   38      0.0535     57.6517    1.055353E-02
   39      0.8336     59.8204    1.687089E-01
   40      0.0362     61.9963    7.511846E-03
   41      0.5462     64.1818    1.161403E-01
   42      0.0243     66.3796    5.291494E-03
   43      0.3052     68.5921    6.802317E-02
   44      0.0152     70.8220    3.465666E-03
   45      0.2041     73.0717    4.758143E-02
   46      0.0088     75.3440    2.096615E-03
   47      0.1367     77.6416    3.326942E-02
   48      0.0051     79.9675    1.267345E-03
   49      0.0730     82.3247    1.851446E-02
   50      0.0030     84.7167    7.762394E-04
   51      0.0434     87.1470    1.145197E-02
   52      0.0016     89.6198    4.303902E-04
   53      0.0299     92.1394    8.196115E-03
   54      0.0006     94.7108    1.675447E-04
   55      0.0151     97.3397    4.293911E-03
   56      0.0002    100.0325    5.789773E-05
   57      0.0051    102.7967    1.502523E-03
   58      0.0001    105.6408    2.997360E-05
   59      0.0016    108.5753    4.877755E-04
   60      0.0000    111.6123    0.000000E+00
   61      0.0006    114.7668    1.890643E-04
   62      0.0000    118.0576    0.000000E+00
   63      0.0002    121.5082    6.507090E-05
   64      0.0000    125.1496    0.000000E+00
   65      0.0000    129.0231    0.000000E+00
   66      0.0000    133.1872    0.000000E+00
   67      0.0000    137.7284    0.000000E+00
   68      0.0000    142.7853    0.000000E+00
   69      0.0000    148.6070    0.000000E+00
   70      0.0000    155.7390    0.000000E+00
   71      0.0000    166.0679    0.000000E+00
