 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    6    145.4964      9.2143    2.073666E+01
    7      0.8653     16.9045    1.422988E-01
    8     35.6474     22.7567    6.643854E+00
    9      0.3385     27.9702    7.051079E-02
   10     14.9538     32.8707    3.442819E+00
   11      0.1530     37.6014    3.858003E-02
   12      7.6996     42.2411    2.110335E+00
   13      0.0808     46.8398    2.391764E-02
   14      4.5832     51.4330    1.457170E+00
   15      0.0487     56.0487    1.655137E-02
   16      3.0215     60.7108    1.093150E+00
   17      0.0325     65.4417    1.247081E-02
   18      2.2435     70.2638    9.100622E-01
   19      0.0234     75.2008    1.000515E-02
   20      1.7300     80.2793    7.776304E-01
   21      0.0177     85.5305    8.344206E-03
   22      1.4850     90.9923    7.326259E-01
   23      0.0135     96.7128    6.956246E-03
   24      1.3201    102.7559    7.091632E-01
   25      0.0101    109.2100    5.647222E-03
   26      1.2315    116.2057    7.155724E-01
   27      0.0071    123.9513    4.281188E-03
   28      1.3570    132.8211    8.480042E-01
   29      0.0042    143.6356    2.716718E-03
   30      2.2158    159.2514    1.481848E+00
