 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   33      2.6397     22.3611    9.051027E-01
   34      0.0042     40.2213    1.483088E-03
   35      1.1973     53.3042    4.350406E-01
   36      0.0035     64.7333    1.307553E-03
   37      0.8730     75.4422    3.350765E-01
   38      0.0024     85.9206    9.457372E-04
   39      0.7651     96.5357    3.093241E-01
   40      0.0016    107.6695    6.632443E-04
   41      0.7651    119.8659    3.249861E-01
   42      0.0008    134.1996    3.479985E-04
   43      1.0157    154.3019    4.522236E-01
