 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   14     16.1349     11.0958    2.656779E+00
   15      0.0671     19.8021    1.181069E-02
   16      5.8870     26.1382    1.103060E+00
   17      0.0534     31.5807    1.061208E-02
   18      3.4491     36.5461    7.246004E-01
   19      0.0427     41.2226    9.455479E-03
   20      2.3165     45.7142    5.392712E-01
   21      0.0348     50.0870    8.496475E-03
   22      1.7848     54.3865    4.560297E-01
   23      0.0291     58.6471    7.765723E-03
   24      1.3839     62.8960    3.850276E-01
   25      0.0246     67.1569    7.123548E-03
   26      1.1354     71.4510    3.416771E-01
   27      0.0206     75.7989    6.433110E-03
   28      0.9896     80.2214    3.202769E-01
   29      0.0169     84.7409    5.661478E-03
   30      0.8547     89.3821    2.960292E-01
   31      0.0133     94.1742    4.757549E-03
   32      0.7370     99.1522    2.720019E-01
   33      0.0102    104.3605    3.880307E-03
   34      0.7069    109.8576    2.769479E-01
   35      0.0074    115.7242    2.983192E-03
   36      0.6756    122.0793    2.800294E-01
   37      0.0049    129.1121    2.086644E-03
   38      0.6080    137.1624    2.658186E-01
   39      0.0027    146.9741    1.211105E-03
   40      0.8671    161.1309    3.987909E-01
