 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   22     10.8938      7.9502    1.220275E+00
   23      0.4835     14.0240    5.656660E-02
   24      4.6376     18.3552    5.656595E-01
   25      0.3242     22.0018    4.115749E-02
   26      2.9118     25.2649    3.841520E-01
   27      0.2521     28.2806    3.451447E-02
   28      1.9859     31.1236    2.817721E-01
   29      0.2040     33.8404    2.996042E-02
   30      1.5771     36.4619    2.394720E-01
   31      0.1664     39.0102    2.609514E-02
   32      1.3244     41.5016    2.142882E-01
   33      0.1323     43.9485    2.206482E-02
   34      1.0464     46.3611    1.797267E-01
   35      0.1025     48.7473    1.811540E-02
   36      0.8172     51.1140    1.484968E-01
   37      0.0764     53.4669    1.426331E-02
   38      0.6710     55.8111    1.286113E-01
   39      0.0539     58.1511    1.059941E-02
   40      0.5688     60.4910    1.146860E-01
   41      0.0369     62.8345    7.623777E-03
   42      0.4222     65.1852    8.933114E-02
   43      0.0247     67.5466    5.349115E-03
   44      0.2367     69.9220    5.243895E-02
   45      0.0154     72.3147    3.488413E-03
   46      0.1350     74.7280    3.125233E-02
   47      0.0086     77.1655    2.033704E-03
   48      0.1205     79.6308    2.909541E-02
   49      0.0043     82.1275    1.059667E-03
   50      0.0971     84.6598    2.441217E-02
   51      0.0019     87.2321    4.871431E-04
   52      0.0517     89.8491    1.351281E-02
   53      0.0008     92.5161    2.130784E-04
   54      0.0215     95.2391    5.833520E-03
   55      0.0003     98.0249    8.289149E-05
   56      0.0096    100.8811    2.700321E-03
   57      0.0001    103.8167    2.862619E-05
   58      0.0040    106.8425    1.164962E-03
   59      0.0000    109.9709    0.000000E+00
   60      0.0012    113.2176    3.614368E-04
   61      0.0000    116.6015    0.000000E+00
   62      0.0002    120.1469    6.223085E-05
   63      0.0000    123.8853    0.000000E+00
   64      0.0000    127.8593    0.000000E+00
   65      0.0000    132.1285    0.000000E+00
   66      0.0000    136.7812    0.000000E+00
   67      0.0000    141.9590    0.000000E+00
   68      0.0000    147.9164    0.000000E+00
   69      0.0000    155.2108    0.000000E+00
   70      0.0000    165.7699    0.000000E+00
