 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   21     23.0537      7.1808    2.328272E+00
   22      0.7221     12.6677    7.631931E-02
   23      9.4752     16.5825    1.045950E+00
   24      0.5997     19.8792    6.901678E-02
   25      5.7312     22.8295    6.864996E-01
   26      0.4725     25.5559    5.881692E-02
   27      4.0693     28.1255    5.256625E-01
   28      0.3604     30.5801    4.824854E-02
   29      3.0402     32.9473    4.212876E-01
   30      0.2679     35.2469    3.838196E-02
   31      2.3509     37.4932    3.478558E-01
   32      0.1892     39.6975    2.888411E-02
   33      1.9298     41.8684    3.036768E-01
   34      0.1258     44.0130    2.038705E-02
   35      1.5454     46.1371    2.577056E-01
   36      0.0787     48.2457    1.349342E-02
   37      1.2074     50.3430    2.126851E-01
   38      0.0446     52.4327    8.065850E-03
   39      0.9465     54.5181    1.756193E-01
   40      0.0224     56.6022    4.261452E-03
   41      0.7355     58.6878    1.433789E-01
   42      0.0120     60.7774    2.395658E-03
   43      0.5611     62.8735    1.146526E-01
   44      0.0080     64.9784    1.672263E-03
   45      0.3755     67.0944    8.025570E-02
   46      0.0051     69.2239    1.113981E-03
   47      0.1984     71.3691    4.426799E-02
   48      0.0031     73.5324    7.062492E-04
   49      0.0969     75.7161    2.253116E-02
   50      0.0020     77.9227    4.744341E-04
   51      0.0570     80.1550    1.378912E-02
   52      0.0011     82.4155    2.712730E-04
   53      0.0315     84.7074    7.916239E-03
   54      0.0005     87.0339    1.280033E-04
   55      0.0123     89.3984    3.206658E-03
   56      0.0002     91.8049    5.308025E-05
   57      0.0037     94.2577    9.993650E-04
   58      0.0001     96.7616    2.747960E-05
   59      0.0013     99.3221    3.633414E-04
   60      0.0000    101.9455    0.000000E+00
   61      0.0005    104.6389    1.444441E-04
   62      0.0000    107.4109    0.000000E+00
   63      0.0001    110.2714    2.982828E-05
   64      0.0000    113.2325    0.000000E+00
   65      0.0000    116.3088    0.000000E+00
   66      0.0000    119.5184    0.000000E+00
   67      0.0000    122.8846    0.000000E+00
   68      0.0000    126.4374    0.000000E+00
   69      0.0000    130.2174    0.000000E+00
   70      0.0000    134.2815    0.000000E+00
   71      0.0000    138.7143    0.000000E+00
   72      0.0000    143.6513    0.000000E+00
   73      0.0000    149.3356    0.000000E+00
   74      0.0000    156.3002    0.000000E+00
   75      0.0000    166.3872    0.000000E+00
