 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1   1410.8804      1.5080    4.062745E+01
    2     13.4219      3.3725    6.441576E-01
    3    247.3588      5.0032    1.662010E+01
    4     10.4148      6.5770    8.997080E-01
    5    110.9108      8.1279    1.171048E+01
    6      6.8617      9.6676    8.562158E-01
    7     63.3029     11.2018    9.114293E+00
    8      4.4206     12.7332    7.213371E-01
    9     41.5005     14.2637    7.568592E+00
   10      3.4974     15.7944    7.049734E-01
   11     27.3298     17.3263    6.033543E+00
   12      2.8613     18.8600    6.866122E-01
   13     18.5709     20.3962    4.812878E+00
   14      2.3634     21.9353    6.578750E-01
   15     13.0511     23.4777    3.883443E+00
   16      1.8766     25.0240    5.944205E-01
   17      9.3211     26.5744    3.131435E+00
   18      1.4684     28.1295    5.214999E-01
   19      6.8064     29.6895    2.547946E+00
   20      1.1521     31.2550    4.534007E-01
   21      5.1272     32.8262    2.116201E+00
   22      0.9378     34.4036    4.050708E-01
   23      3.9799     35.9876    1.795470E+00
   24      0.7587     37.5785    3.568406E-01
   25      2.9278     39.1769    1.433243E+00
   26      0.5436     40.7831    2.765435E-01
   27      2.3317     42.3977    1.230959E+00
   28      0.3565     44.0210    1.950485E-01
   29      1.9031     45.6535    1.077759E+00
   30      0.2548     47.2959    1.491892E-01
   31      1.4257     48.9485    8.621381E-01
   32      0.2007     50.6120    1.252186E-01
   33      1.0953     52.2869    7.043946E-01
   34      0.1479     53.9739    9.795473E-02
   35      0.8908     55.6736    6.070811E-01
   36      0.0960     57.3866    6.726703E-02
   37      0.7759     59.1137    5.585669E-01
   38      0.0615     60.8557    4.545420E-02
   39      0.6720     62.6133    5.095708E-01
   40      0.0416     64.3875    3.234346E-02
   41      0.4834     66.1791    3.851172E-01
   42      0.0278     67.9891    2.268150E-02
   43      0.2995     69.8185    2.501061E-01
   44      0.0181     71.6686    1.546239E-02
   45      0.1979     73.5404    1.728603E-01
   46      0.0112     75.4354    9.997908E-03
   47      0.1254     77.3548    1.143482E-01
   48      0.0067     79.3004    6.238134E-03
   49      0.0670     81.2737    6.366755E-02
   50      0.0040     83.2766    3.877837E-03
   51      0.0415     85.3111    4.102924E-02
   52      0.0021     87.3794    2.116493E-03
   53      0.0283     89.4840    2.906554E-02
   54      0.0009     91.6276    9.416232E-04
   55      0.0136     93.8133    1.449005E-02
   56      0.0003     96.0444    3.253927E-04
   57      0.0044     98.3249    4.856894E-03
   58      0.0001    100.6592    1.123037E-04
   59      0.0014    103.0523    1.599128E-03
   60      0.0000    105.5099    0.000000E+00
   61      0.0006    108.0390    7.083771E-04
   62      0.0000    110.6474    0.000000E+00
   63      0.0002    113.3445    2.438046E-04
   64      0.0000    116.1419    0.000000E+00
   65      0.0000    119.0534    0.000000E+00
   66      0.0000    122.0965    0.000000E+00
   67      0.0000    125.2933    0.000000E+00
   68      0.0000    128.6727    0.000000E+00
   69      0.0000    132.2735    0.000000E+00
   70      0.0000    136.1507    0.000000E+00
   71      0.0000    140.3853    0.000000E+00
   72      0.0000    145.1077    0.000000E+00
   73      0.0000    150.5518    0.000000E+00
   74      0.0000    157.2298    0.000000E+00
   75      0.0000    166.9115    0.000000E+00
