 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   11     70.8768      6.0233    6.333615E+00
   12      2.2768     10.7653    2.211488E-01
   13     28.3393     14.2303    2.972847E+00
   14      1.4990     17.2106    1.688960E-01
   15     17.3335     19.9274    2.087698E+00
   16      1.0746     22.4789    1.377782E-01
   17     11.2601     24.9184    1.531193E+00
   18      0.7629     27.2783    1.096703E-01
   19      7.5952     29.5801    1.150863E+00
   20      0.5418     31.8389    8.630632E-02
   21      5.4295     34.0656    9.070851E-01
   22      0.4020     36.2686    7.028429E-02
   23      3.9976     38.4545    7.299900E-01
   24      0.3119     40.6287    5.937877E-02
   25      2.9428     42.7957    5.831102E-01
   26      0.2329     44.9592    4.795844E-02
   27      2.2029     47.1225    4.707358E-01
   28      0.1663     49.2886    3.682874E-02
   29      1.7823     51.4601    4.085569E-01
   30      0.1223     53.6396    2.898518E-02
   31      1.4405     55.8294    3.525929E-01
   32      0.0932     58.0317    2.353689E-02
   33      1.1466     60.2489    2.984740E-01
   34      0.0711     62.4831    1.906068E-02
   35      0.9473     64.7366    2.613158E-01
   36      0.0535     67.0116    1.517387E-02
   37      0.8072     69.3106    2.352134E-01
   38      0.0398     71.6360    1.190676E-02
   39      0.7118     73.9905    2.184765E-01
   40      0.0286     76.3769    9.000586E-03
   41      0.5890     78.7982    1.899385E-01
   42      0.0190     81.2577    6.274690E-03
   43      0.4023     83.7591    1.359844E-01
   44      0.0122     86.3065    4.218612E-03
   45      0.2510     88.9042    8.874315E-02
   46      0.0078     91.5573    2.818365E-03
   47      0.1742     94.2716    6.429711E-02
   48      0.0048     97.0537    1.808976E-03
   49      0.1150     99.9112    4.423365E-02
   50      0.0028    102.8529    1.098751E-03
   51      0.0665    105.8895    2.661207E-02
   52      0.0016    109.0337    6.527231E-04
   53      0.0443    112.3010    1.841651E-02
   54      0.0008    115.7106    3.387944E-04
   55      0.0298    119.2872    1.285165E-02
   56      0.0003    123.0626    1.317102E-04
   57      0.0143    127.0799    6.389305E-03
   58      0.0001    131.3997    4.545750E-05
   59      0.0049    136.1119    2.265493E-03
   60      0.0000    141.3604    0.000000E+00
   61      0.0020    147.4039    9.557732E-04
   62      0.0000    154.8092    0.000000E+00
   63      0.0014    165.5369    6.907987E-04
