 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   12     56.6679      4.7150    3.736364E+00
   13      4.4062      8.4004    3.137618E-01
   14     21.0154     11.0795    1.607340E+00
   15      2.8229     13.3725    2.307965E-01
   16     11.9906     15.4534    1.043583E+00
   17      2.3715     17.3995    2.189088E-01
   18      7.3833     19.2527    7.204840E-01
   19      1.6239     21.0386    1.670306E-01
   20      5.0597     22.7740    5.471176E-01
   21      1.1864     24.4705    1.345463E-01
   22      3.6331     26.1367    4.311833E-01
   23      0.9421     27.7791    1.167796E-01
   24      2.8132     29.4026    3.635539E-01
   25      0.7424     31.0111    9.985739E-02
   26      2.1791     32.6079    3.045966E-01
   27      0.5873     34.1956    8.519121E-02
   28      1.5781     35.7765    2.372365E-01
   29      0.4718     37.3523    7.341453E-02
   30      1.2337     38.9249    1.984776E-01
   31      0.3847     40.4956    6.391971E-02
   32      1.0401     42.0657    1.783038E-01
   33      0.3135     43.6365    5.539677E-02
   34      0.8457     45.2089    1.538996E-01
   35      0.2468     46.7841    4.621422E-02
   36      0.6453     48.3629    1.242386E-01
   37      0.1818     49.9462    3.596062E-02
   38      0.5109     51.5349    1.037525E-01
   39      0.1196     53.1299    2.491899E-02
   40      0.4046     54.7318    8.643368E-02
   41      0.0655     56.3416    1.433810E-02
   42      0.2784     57.9600    6.241087E-02
   43      0.0294     59.5878    6.745881E-03
   44      0.2244     61.2258    5.267262E-02
   45      0.0125     62.8749    3.000015E-03
   46      0.2217     64.5359    5.437769E-02
   47      0.0059     66.2096    1.478249E-03
   48      0.1658     67.8970    4.241587E-02
   49      0.0028     69.5989    7.310807E-04
   50      0.0810     71.3165    2.157637E-02
   51      0.0013     73.0506    3.531447E-04
   52      0.0306     74.8024    8.473890E-03
   53      0.0006     76.5731    1.693196E-04
   54      0.0122     78.3638    3.507183E-03
   55      0.0003     80.1760    8.782463E-05
   56      0.0047     82.0109    1.400710E-03
   57      0.0001     83.8703    3.032983E-05
   58      0.0012     85.7556    3.702876E-04
   59      0.0000     87.6687    0.000000E+00
   60      0.0002     89.6115    6.382450E-05
   61      0.0000     91.5864    0.000000E+00
   62      0.0000     93.5955    0.000000E+00
   63      0.0000     95.6416    0.000000E+00
   64      0.0000     97.7276    0.000000E+00
   65      0.0000     99.8569    0.000000E+00
   66      0.0000    102.0330    0.000000E+00
   67      0.0000    104.2604    0.000000E+00
   68      0.0000    106.5437    0.000000E+00
   69      0.0000    108.8887    0.000000E+00
   70      0.0000    111.3017    0.000000E+00
   71      0.0000    113.7904    0.000000E+00
   72      0.0000    116.3639    0.000000E+00
   73      0.0000    119.0330    0.000000E+00
   74      0.0000    121.8112    0.000000E+00
   75      0.0000    124.7150    0.000000E+00
   76      0.0000    127.7656    0.000000E+00
   77      0.0000    130.9907    0.000000E+00
   78      0.0000    134.4273    0.000000E+00
   79      0.0000    138.1279    0.000000E+00
   80      0.0000    142.1701    0.000000E+00
   81      0.0000    146.6782    0.000000E+00
   82      0.0000    151.8756    0.000000E+00
   83      0.0000    158.2514    0.000000E+00
   84      0.0000    167.4949    0.000000E+00
