 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   22      8.0735     10.6344    1.221131E+00
   23      0.3336     18.8090    5.270013E-02
   24      3.2169     24.6603    5.298115E-01
   25      0.2391     29.6085    4.098619E-02
   26      2.1732     34.0580    3.871358E-01
   27      0.1539     38.1919    2.845045E-02
   28      1.6449     42.1113    3.151390E-01
   29      0.0949     45.8797    1.881941E-02
   30      1.1882     49.5401    2.436168E-01
   31      0.0595     53.1237    1.259927E-02
   32      0.8705     56.6543    1.901822E-01
   33      0.0387     60.1512    8.715123E-03
   34      0.6850     63.6303    1.588647E-01
   35      0.0253     67.1055    6.037632E-03
   36      0.5084     70.5895    1.247430E-01
   37      0.0175     74.0942    4.411508E-03
   38      0.3783     77.6311    9.790725E-02
   39      0.0131     81.2120    3.478453E-03
   40      0.3130     84.8492    8.521521E-02
   41      0.0098     88.5560    2.733959E-03
   42      0.2761     92.3470    7.888113E-02
   43      0.0071     96.2391    2.076182E-03
   44      0.2381    100.2521    7.122577E-02
   45      0.0049    104.4098    1.498736E-03
   46      0.1838    108.7420    5.745347E-02
   47      0.0032    113.2869    1.021789E-03
   48      0.1419    118.0951    4.626386E-02
   49      0.0019    123.2377    6.322321E-04
   50      0.1363    128.8193    4.627059E-02
   51      0.0009    135.0070    3.115785E-04
   52      0.1362    142.1010    4.806779E-02
   53      0.0003    150.7589    1.078929E-04
   54      0.1467    163.2605    5.374578E-02
