 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   12     46.6703      5.2159    3.193673E+00
   13      7.0446      9.2954    5.206308E-01
   14     14.5643     12.2619    1.156105E+00
   15      4.3610     14.8023    3.700476E-01
   16      8.2540     17.1087    7.455696E-01
   17      2.7233     19.2669    2.608995E-01
   18      5.7515     21.3233    5.824956E-01
   19      1.8483     23.3062    1.973090E-01
   20      4.4478     25.2343    4.991590E-01
   21      1.3008     27.1206    1.531048E-01
   22      3.3719     28.9746    4.153335E-01
   23      0.9654     30.8035    1.241981E-01
   24      2.8378     32.6129    3.806165E-01
   25      0.7593     34.4073    1.059969E-01
   26      2.3613     36.1902    3.425601E-01
   27      0.6122     37.9648    9.216495E-02
   28      1.7740     39.7336    2.767823E-01
   29      0.4995     41.4988    8.066726E-02
   30      1.3969     43.2625    2.332410E-01
   31      0.4058     45.0262    6.997814E-02
   32      1.0972     46.7917    1.952131E-01
   33      0.3113     48.5603    5.709048E-02
   34      0.7874     50.3335    1.487148E-01
   35      0.2126     52.1125    4.131725E-02
   36      0.5871     53.8986    1.173126E-01
   37      0.1301     55.6929    2.670843E-02
   38      0.4431     57.4966    9.339041E-02
   39      0.0759     59.3110    1.641265E-02
   40      0.3300     61.1371    7.316590E-02
   41      0.0432     62.9762    9.814578E-03
   42      0.2596     64.8294    6.039951E-02
   43      0.0249     66.6980    5.929641E-03
   44      0.1988     68.5833    4.843019E-02
   45      0.0162     70.4866    4.035210E-03
   46      0.1558     72.4093    3.966068E-02
   47      0.0108     74.3529    2.808388E-03
   48      0.1270     76.3190    3.371982E-02
   49      0.0060     78.3092    1.625909E-03
   50      0.0829     80.3255    2.291847E-02
   51      0.0027     82.3697    7.612210E-04
   52      0.0386     84.4439    1.109395E-02
   53      0.0011     86.5506    3.221709E-04
   54      0.0159     88.6923    4.743877E-03
   55      0.0005     90.8718    1.519157E-04
   56      0.0073     93.0922    2.257933E-03
   57      0.0002     95.3570    6.295607E-05
   58      0.0028     97.6703    8.967134E-04
   59      0.0000    100.0365    0.000000E+00
   60      0.0007    102.4607    2.318426E-04
   61      0.0000    104.9488    0.000000E+00
   62      0.0001    107.5076    3.421526E-05
   63      0.0000    110.1453    0.000000E+00
   64      0.0000    112.8713    0.000000E+00
   65      0.0000    115.6971    0.000000E+00
   66      0.0000    118.6369    0.000000E+00
   67      0.0000    121.7081    0.000000E+00
   68      0.0000    124.9331    0.000000E+00
   69      0.0000    128.3408    0.000000E+00
   70      0.0000    131.9704    0.000000E+00
   71      0.0000    135.8771    0.000000E+00
   72      0.0000    140.1426    0.000000E+00
   73      0.0000    144.8976    0.000000E+00
   74      0.0000    150.3776    0.000000E+00
   75      0.0000    157.0977    0.000000E+00
   76      0.0000    166.8377    0.000000E+00
