 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   24      2.9404     21.8014    9.925047E-01
   25      0.0035     39.3099    1.229613E-03
   26      1.3723     52.2082    5.010199E-01
   27      0.0037     63.5339    1.401827E-03
   28      1.0279     74.1957    4.036043E-01
   29      0.0033     84.6725    1.341208E-03
   30      0.8692     95.3275    3.652411E-01
   31      0.0025    106.5429    1.084952E-03
   32      0.8324    118.8690    3.727138E-01
   33      0.0015    133.3988    6.923029E-04
   34      1.3228    153.8349    6.287433E-01
