 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   15     45.9320      6.1194    3.919653E+00
   16      4.2820     10.8537    3.889835E-01
   17     19.6298     14.2668    1.891274E+00
   18      2.3475     17.1678    2.390991E-01
   19     11.7110     19.7853    1.257272E+00
   20      1.6309     22.2214    1.840695E-01
   21      7.5962     24.5321    8.991568E-01
   22      1.1465     26.7515    1.420225E-01
   23      5.4198     28.9026    7.012158E-01
   24      0.8587     31.0012    1.158265E-01
   25      3.8385     33.0590    5.388927E-01
   26      0.6479     35.0851    9.452668E-02
   27      2.7043     37.0864    4.094380E-01
   28      0.4911     39.0684    7.705758E-02
   29      1.9702     41.0359    3.199874E-01
   30      0.3712     42.9927    6.233161E-02
   31      1.5560     44.9421    2.698489E-01
   32      0.2678     46.8870    4.791754E-02
   33      1.3179     48.8299    2.430680E-01
   34      0.1793     50.7732    3.405649E-02
   35      1.0750     52.7190    2.101055E-01
   36      0.1112     54.6693    2.234592E-02
   37      0.9244     56.6258    1.908498E-01
   38      0.0651     58.5905    1.379883E-02
   39      0.8443     60.5650    1.836092E-01
   40      0.0394     62.5509    8.785203E-03
   41      0.6291     64.5501    1.437369E-01
   42      0.0268     66.5642    6.270819E-03
   43      0.3602     68.5950    8.626478E-02
   44      0.0182     70.6442    4.458943E-03
   45      0.2041     72.7136    5.112755E-02
   46      0.0108     74.8053    2.764886E-03
   47      0.1223     76.9213    3.198311E-02
   48      0.0061     79.0637    1.628816E-03
   49      0.0660     81.2349    1.798663E-02
   50      0.0036     83.4375    1.000909E-03
   51      0.0408     85.6741    1.156826E-02
   52      0.0019     87.9478    5.491784E-04
   53      0.0278     90.2619    8.188402E-03
   54      0.0008     92.6202    2.400419E-04
   55      0.0135     95.0267    4.125032E-03
   56      0.0002     97.4862    6.221269E-05
   57      0.0045    100.0040    1.424561E-03
   58      0.0001    102.5862    3.220746E-05
   59      0.0014    105.2399    4.586122E-04
   60      0.0000    107.9735    0.000000E+00
   61      0.0006    110.7967    2.031547E-04
   62      0.0000    113.7216    0.000000E+00
   63      0.0002    116.7625    6.992046E-05
   64      0.0000    119.9375    0.000000E+00
   65      0.0000    123.2697    0.000000E+00
   66      0.0000    126.7888    0.000000E+00
   67      0.0000    130.5352    0.000000E+00
   68      0.0000    134.5656    0.000000E+00
   69      0.0000    138.9641    0.000000E+00
   70      0.0000    143.8652    0.000000E+00
   71      0.0000    149.5112    0.000000E+00
   72      0.0000    156.4320    0.000000E+00
   73      0.0000    166.4599    0.000000E+00
