 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   14     11.8729     15.4209    2.771121E+00
   15      0.0209     27.6978    5.214452E-03
   16      4.3991     36.7182    1.168365E+00
   17      0.0179     44.5596    5.042220E-03
   18      2.6920     51.8140    8.016365E-01
   19      0.0144     58.7567    4.519889E-03
   20      1.8751     65.5505    6.187412E-01
   21      0.0116     72.3099    4.014460E-03
   22      1.5153     79.1284    5.487972E-01
   23      0.0093     86.0946    3.517884E-03
   24      1.2844     93.3038    5.065206E-01
   25      0.0072    100.8716    2.955312E-03
   26      1.1661    108.9550    4.974076E-01
   27      0.0052    117.7932    2.301796E-03
   28      1.2570    127.8051    5.766481E-01
   29      0.0031    139.8991    1.472022E-03
   30      2.0120    157.2329    9.877761E-01
