 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    9     58.8581      9.2948    8.472907E+00
   10      0.1646     16.7643    2.618917E-02
   11     23.2785     22.3028    4.056537E+00
   12      0.1567     27.1336    2.968121E-02
   13     13.8724     31.5960    2.837840E+00
   14      0.1344     35.8412    2.953044E-02
   15      9.2539     39.9516    2.173497E+00
   16      0.1121     43.9791    2.802800E-02
   17      6.5641     47.9590    1.740668E+00
   18      0.0923     51.9176    2.587474E-02
   19      4.8107     55.8758    1.421495E+00
   20      0.0745     59.8513    2.314263E-02
   21      3.6713     63.8599    1.196082E+00
   22      0.0591     67.9169    2.014989E-02
   23      2.8550     72.0373    1.016662E+00
   24      0.0463     76.2370    1.718896E-02
   25      2.3021     80.5331    8.895430E-01
   26      0.0358     84.9449    1.437578E-02
   27      1.9070     89.4951    7.946685E-01
   28      0.0272     94.2109    1.174671E-02
   29      1.6183     99.1259    7.234086E-01
   30      0.0202    104.2834    9.335849E-03
   31      1.4708    109.7410    7.020479E-01
   32      0.0144    115.5790    7.091669E-03
   33      1.4007    121.9163    7.110375E-01
   34      0.0096    128.9427    5.018719E-03
   35      1.4853    136.9990    7.989970E-01
   36      0.0052    146.8328    2.876066E-03
   37      2.4410    161.0409    1.387080E+00
